  0.0000000000E+000  0.0000000000E+000
  1.7000934643E+003  1.4282845752E+034
  3.4000675004E+003  1.4282844559E+034
  5.1000946433E+003  1.4282846209E+034
  6.8000728806E+003  1.4282851124E+034
  8.5000529855E+003  1.4282853191E+034
  1.0200085704E+004  1.4282851682E+034
  1.1900065943E+004  1.4282849004E+034
  1.3600100124E+004  1.4282846138E+034
  1.5300082030E+004  1.4282843291E+034
  1.7000064372E+004  1.4282840521E+034
  1.8700099955E+004  1.4282837836E+034
  2.0400082744E+004  1.4282835202E+034
  2.2100065456E+004  1.4282832626E+034
  2.3800100626E+004  1.4282830034E+034
  2.5500082229E+004  1.4282827465E+034
  2.7200063223E+004  1.4282824958E+034
  2.8900096663E+004  1.4282822516E+034
  3.0600076725E+004  1.4262980203E+034
  3.2300056444E+004  1.4263008134E+034
  3.4000088802E+004  1.4262922287E+034
  3.5700067941E+004  1.4262743212E+034
  3.7400099759E+004  1.4262487059E+034
  3.9100078367E+004  1.4262163503E+034
  4.0800056693E+004  1.4261696071E+034
  4.2500087668E+004  1.4260981799E+034
  4.4200065369E+004  1.4260255553E+034
  4.5900095693E+004  1.4259475346E+034
  4.7600072741E+004  1.4258618282E+034
  4.9300102426E+004  1.4257401071E+034
  5.1000078856E+004  1.4256251596E+034
  5.2700054994E+004  1.4254927262E+034
  5.4400083803E+004  1.4253291924E+034
  5.6100059406E+004  1.4251542465E+034
  5.7800087715E+004  1.4249600714E+034
  5.9500062844E+004  1.4247563844E+034
  6.1200090690E+004  1.4245250711E+034
  6.2900065346E+004  1.4243080680E+034
  6.4600092685E+004  1.4240989057E+034
  6.6300066776E+004  1.4238962313E+034
  6.8000093468E+004  1.4237104683E+034
  6.9700066824E+004  1.4235305006E+034
  7.1400092735E+004  1.4233920651E+034
  7.3100065301E+004  1.4232507787E+034
  7.4800090420E+004  1.4231188737E+034
  7.6500062195E+004  1.4229984296E+034
  7.8200086523E+004  1.4228831126E+034
  7.9900057507E+004  1.4227796568E+034
  8.1600081045E+004  1.4226884628E+034
  8.3300104188E+004  1.4226024781E+034
  8.5000073988E+004  1.4225200571E+034
  8.6700096343E+004  1.4224460180E+034
  8.8400065355E+004  1.4223789515E+034
  9.0100086922E+004  1.4223155290E+034
  9.1800055145E+004  1.4222567564E+034
  9.3500075921E+004  1.4222016226E+034
  9.5200096302E+004  1.4221497007E+034
  9.6900063339E+004  1.4221040813E+034
  9.8600082929E+004  1.4220625428E+034
  1.0030010212E+005  1.4220234442E+034
  1.0200006797E+005  1.4219851470E+034
  1.0370008637E+005  1.4219475810E+034
  1.0540010438E+005  1.4219123730E+034
  1.0710006904E+005  1.4218798562E+034
  1.0880008625E+005  1.4218500786E+034
  1.1050010306E+005  1.4218236801E+034
  1.1220006652E+005  1.4218050290E+034
  1.1390008254E+005  1.4217896302E+034
  1.1560009816E+005  1.4217751444E+034
  1.1730006043E+005  1.4217612592E+034
  1.1900007525E+005  1.4217473125E+034
  1.2070008967E+005  1.4217367657E+034
  1.2240010370E+005  1.4217242169E+034
  1.2410006438E+005  1.4217081828E+034
  1.2580007761E+005  1.4216919968E+034
  1.2750009045E+005  1.4216768021E+034
  1.2920010288E+005  1.4216627530E+034
  1.3090006198E+005  1.4216465983E+034
  1.3260007362E+005  1.4216313782E+034
  1.3430008487E+005  1.4216199409E+034
  1.3600009571E+005  1.4216102976E+034
  1.3770005322E+005  1.4216016164E+034
  1.3940006327E+005  1.4215934178E+034
  1.4110007293E+005  1.4215854364E+034
  1.4280008219E+005  1.4215788218E+034
  1.4450009105E+005  1.4215719966E+034
  1.4620009951E+005  1.4215649551E+034
  1.4790005463E+005  1.4215576972E+034
  1.4960006230E+005  1.4215503442E+034
  1.5130006957E+005  1.4215420910E+034
  1.5300007644E+005  1.4215335320E+034
  1.5470008291E+005  1.4215255156E+034
  1.5640008898E+005  1.4215180246E+034
  1.5810009465E+005  1.4215109268E+034
  1.5980009990E+005  1.4215040425E+034
  1.6150010474E+005  1.4214994442E+034
  1.6320005622E+005  1.4214950978E+034
  1.6490006024E+005  1.4214897664E+034
  1.6660006384E+005  1.4214835050E+034
  1.6830006702E+005  1.4214765049E+034
  1.7000006979E+005  1.4214690229E+034
  1.7170007214E+005  1.4214608491E+034
  1.7340007408E+005  1.4214530211E+034
  1.7510007560E+005  1.4214455195E+034
  1.7680007671E+005  1.4214381842E+034
  1.7850007741E+005  1.4214309190E+034
  1.8020007769E+005  1.4214239691E+034
  1.8190007757E+005  1.4214183693E+034
  1.8360007704E+005  1.4214113488E+034
  1.8530007611E+005  1.4214040889E+034
  1.8700007477E+005  1.4213971118E+034
  1.8870007303E+005  1.4213905030E+034
  1.9040007089E+005  1.4213835990E+034
  1.9210006834E+005  1.4213757243E+034
  1.9380006540E+005  1.4213689220E+034
  1.9550006206E+005  1.4213624265E+034
  1.9720005831E+005  1.4213559476E+034
  1.9890005418E+005  1.4213494643E+034
  2.0060010259E+005  1.4213430251E+034
  2.0230009766E+005  1.4213365702E+034
  2.0400009234E+005  1.4213304543E+034
  2.0570008662E+005  1.4213248549E+034
  2.0740008051E+005  1.4213197763E+034
  2.0910007400E+005  1.4213151374E+034
  2.1080006711E+005  1.4213120909E+034
  2.1250005982E+005  1.4213105289E+034
  2.1420010509E+005  1.4213084168E+034
  2.1590009701E+005  1.4213058515E+034
  2.1760008855E+005  1.4213029728E+034
  2.1930007969E+005  1.4212998894E+034
  2.2100007043E+005  1.4212966394E+034
  2.2270006078E+005  1.4212932599E+034
  2.2440010369E+005  1.4212900421E+034
  2.2610009324E+005  1.4212869366E+034
  2.2780008241E+005  1.4212838816E+034
  2.2950007117E+005  1.4212808765E+034
  2.3120005954E+005  1.4212786318E+034
  2.3290010046E+005  1.4212760089E+034
  2.3460008804E+005  1.4212729817E+034
  2.3630007522E+005  1.4212699428E+034
  2.3800006201E+005  1.4212670393E+034
  2.3970010135E+005  1.4212643056E+034
  2.4140008735E+005  1.4212608817E+034
  2.4310007294E+005  1.4212581924E+034
  2.4480005814E+005  1.4212560997E+034
  2.4650009590E+005  1.4212543182E+034
  2.4820008030E+005  1.4212526930E+034
  2.4990006430E+005  1.4212511567E+034
  2.5160010086E+005  1.4212496789E+034
  2.5330008406E+005  1.4212491491E+034
  2.5500006686E+005  1.4212487420E+034
  2.5670010221E+005  1.4212481319E+034
  2.5840008421E+005  1.4212472754E+034
  2.6010006580E+005  1.4212461951E+034
  2.6180009994E+005  1.4212440176E+034
  2.6350008073E+005  1.4212416249E+034
  2.6520006111E+005  1.4212394161E+034
  2.6690009404E+005  1.4212375144E+034
  2.6860007361E+005  1.4212359196E+034
  2.7030010573E+005  1.4212349459E+034
  2.7200008449E+005  1.4212351726E+034
  2.7370006286E+005  1.4212346030E+034
  2.7540009376E+005  1.4212337628E+034
  2.7710007132E+005  1.4212328617E+034
  2.7880010141E+005  1.4212319570E+034
  2.8050007816E+005  1.4212309166E+034
  2.8220005450E+005  1.4212294142E+034
  2.8390008338E+005  1.4212281665E+034
  2.8560005891E+005  1.4212271903E+034
  2.8730008698E+005  1.4212263842E+034
  2.8900006171E+005  1.4212256729E+034
  2.9070008897E+005  1.4212246972E+034
  2.9240006289E+005  1.4212240475E+034
  2.9410008934E+005  1.4212237537E+034
  2.9580006244E+005  1.4212234340E+034
  2.9750008808E+005  1.4212230231E+034
  2.9920006037E+005  1.4212225387E+034
  3.0090008520E+005  1.4212209265E+034
  3.0260005668E+005  1.4212195309E+034
  3.0430008069E+005  1.4212189237E+034
  3.0600010430E+005  1.4212186162E+034
  3.0770007456E+005  1.4212184122E+034
  3.0940009735E+005  1.4212182341E+034
  3.1110006680E+005  1.4212189720E+034
  3.1280008878E+005  1.4212195825E+034
  3.1450005741E+005  1.4212196977E+034
  3.1620007859E+005  1.4212195777E+034
  3.1790009936E+005  1.4212193489E+034
  3.1960006679E+005  1.4212190613E+034
  3.2130008675E+005  1.4212194535E+034
  3.2300005336E+005  1.4212189883E+034
  3.2470007252E+005  1.4212180742E+034
  3.2640009127E+005  1.4212171058E+034
  3.2810005667E+005  1.4212162282E+034
  3.2980007461E+005  1.4212154692E+034
  3.3150009215E+005  1.4212139780E+034
  3.3320005633E+005  1.4212134446E+034
  3.3490007305E+005  1.4212135143E+034
  3.3660008936E+005  1.4212137778E+034
  3.3830010527E+005  1.4212140510E+034
  3.4000006782E+005  1.4212142712E+034
  3.4170008291E+005  1.4212143452E+034
  3.4340009759E+005  1.4212145260E+034
  3.4510005892E+005  1.4212145913E+034
  3.4680007279E+005  1.4212145672E+034
  3.4850008624E+005  1.4212144803E+034
