   0.000000000E+00   0.500000000E+04  -0.179204032E+01   0.240695289E+00  -0.969713385E+00  -0.169331917E+01  -0.197012206E+01  -0.208756437E+01  -0.688665289E+00  -0.740992228E+00  -0.148587685E+01  -0.203204032E+01  -0.247884322E+01
   0.170644036E+04   0.500000000E+04               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN
   0.340689967E+04   0.500000000E+04  -0.363762657E+01  -0.160489096E+01  -0.281529963E+01  -0.353890541E+01  -0.381570831E+01  -0.393315062E+01  -0.253425154E+01  -0.258657847E+01  -0.333146310E+01  -0.387762657E+01  -0.432442946E+01
   0.518400075E+04   0.500000000E+04  -0.407922544E+01  -0.204648982E+01  -0.325689850E+01  -0.398050428E+01  -0.425730717E+01  -0.437474948E+01  -0.297585040E+01  -0.302817734E+01  -0.377306197E+01  -0.431922544E+01  -0.476602833E+01
   0.680185822E+04   0.500000000E+04  -0.469047510E+01  -0.265773948E+01  -0.386814816E+01  -0.459175394E+01  -0.486855683E+01  -0.498599914E+01  -0.358710006E+01  -0.363942700E+01  -0.438431163E+01  -0.493047510E+01  -0.537727799E+01
   0.859610320E+04   0.500000000E+04  -0.555632919E+01  -0.352359357E+01  -0.473400225E+01  -0.545760803E+01  -0.573441092E+01  -0.585185323E+01  -0.445295415E+01  -0.450528109E+01  -0.525016572E+01  -0.579632919E+01  -0.624313208E+01
   0.102472735E+05   0.500000000E+04  -0.608154243E+01  -0.404880682E+01  -0.525921549E+01  -0.598282127E+01  -0.625962416E+01  -0.637706648E+01  -0.497816739E+01  -0.503049433E+01  -0.577537896E+01  -0.632154243E+01  -0.676834532E+01
   0.119431832E+05   0.500000000E+04  -0.650897218E+01  -0.447623657E+01  -0.568664524E+01  -0.641025103E+01  -0.668705392E+01  -0.680449623E+01  -0.540559715E+01  -0.545792409E+01  -0.620280871E+01  -0.674897218E+01  -0.719577507E+01
   0.136427714E+05   0.500000000E+04  -0.684622670E+01  -0.481349109E+01  -0.602389976E+01  -0.674750555E+01  -0.702430844E+01  -0.714175075E+01  -0.574285167E+01  -0.579517861E+01  -0.654006323E+01  -0.708622670E+01  -0.753302959E+01
   0.153116469E+05   0.500000000E+04  -0.713129911E+01  -0.509856349E+01  -0.630897217E+01  -0.703257795E+01  -0.730938084E+01  -0.742682315E+01  -0.602792407E+01  -0.608025101E+01  -0.682513564E+01  -0.737129911E+01  -0.781810200E+01
   0.170095122E+05   0.500000000E+04  -0.741877511E+01  -0.538603950E+01  -0.659644817E+01  -0.732005396E+01  -0.759685685E+01  -0.771429916E+01  -0.631540008E+01  -0.636772702E+01  -0.711261164E+01  -0.765877511E+01  -0.810557801E+01
   0.187167411E+05   0.500000000E+04  -0.766091597E+01  -0.562818035E+01  -0.683858903E+01  -0.756219481E+01  -0.783899770E+01  -0.795644001E+01  -0.655754093E+01  -0.660986787E+01  -0.735475250E+01  -0.790091597E+01  -0.834771886E+01
   0.204251935E+05   0.500000000E+04  -0.782215720E+01  -0.578942159E+01  -0.699983026E+01  -0.772343604E+01  -0.800023893E+01  -0.811768125E+01  -0.671878217E+01  -0.677110910E+01  -0.751599373E+01  -0.806215720E+01  -0.850896009E+01
   0.221198830E+05   0.500000000E+04  -0.795261068E+01  -0.591987507E+01  -0.713028374E+01  -0.785388952E+01  -0.813069242E+01  -0.824813473E+01  -0.684923565E+01  -0.690156259E+01  -0.764644721E+01  -0.819261068E+01  -0.863941357E+01
