  2.0463747415E+014  2.1882540013E-023  7.0419715073E+028
  4.1084209208E+014  2.1891779537E-023  1.4138260681E+029
  6.1862581467E+014  2.1901090329E-023  2.1289286496E+029
  8.2800069422E+014  2.1910472939E-023  2.8495471159E+029
  1.0389788751E+015  2.1919927921E-023  3.5757240133E+029
  1.2515725947E+015  2.1929455833E-023  4.3075022163E+029
  1.4657941836E+015  2.1939057238E-023  5.0449249301E+029
  1.6816560670E+015  2.1948732703E-023  5.7880356933E+029
  1.8991707650E+015  2.1958482798E-023  6.5368783800E+029
  2.1183508935E+015  2.1968308100E-023  7.2914972030E+029
  2.3392091651E+015  2.1978209189E-023  8.0519367161E+029
  2.5617583893E+015  2.1988186649E-023  8.8182418167E+029
  2.7860114742E+015  2.1998241069E-023  9.5904577484E+029
  3.0119814263E+015  2.2008373043E-023  1.0368630104E+030
  3.2396813519E+015  2.2018583170E-023  1.1152804828E+030
  3.4691244579E+015  2.2028872051E-023  1.1943028219E+030
  3.7003240522E+015  2.2039240295E-023  1.2739346933E+030
  3.9332935447E+015  2.2049688513E-023  1.3541807986E+030
  4.1680464482E+015  2.2060217323E-023  1.4350458756E+030
  4.4045963794E+015  2.2070827346E-023  1.5165346986E+030
  4.6429570590E+015  2.2081519208E-023  1.5986520791E+030
  4.8831423133E+015  2.2092293542E-023  1.6814028651E+030
  5.1251660749E+015  2.2103150982E-023  1.7647919425E+030
  5.3690423830E+015  2.2114092170E-023  1.8488242347E+030
  5.6147853851E+015  2.2125117752E-023  1.9335047030E+030
  5.8624093371E+015  2.2136228379E-023  2.0188383472E+030
  6.1119286047E+015  2.2147424707E-023  2.1048302054E+030
  6.3633576640E+015  2.2158707397E-023  2.1914853546E+030
  6.6167111026E+015  2.2170077115E-023  2.2788089113E+030
  6.8720036201E+015  2.2181534532E-023  2.3668060309E+030
  7.1292500295E+015  2.2193080325E-023  2.4554819092E+030
  7.3884652580E+015  2.2204715176E-023  2.5448417814E+030
  7.6496643475E+015  2.2216439771E-023  2.6348909237E+030
  7.9128624562E+015  2.2228254803E-023  2.7256346526E+030
  8.1780748590E+015  2.2240160969E-023  2.8170783258E+030
  8.4453169487E+015  2.2252158973E-023  2.9092273423E+030
  8.7146042368E+015  2.2264249522E-023  3.0020871425E+030
  8.9859523549E+015  2.2276433330E-023  3.0956632092E+030
  9.2593770551E+015  2.2288711118E-023  3.1899610671E+030
  9.5348942113E+015  2.2301083609E-023  3.2849862838E+030
  9.8125198201E+015  2.2313551534E-023  3.3807444697E+030
  1.0092270002E+016  2.2326115629E-023  3.4772412784E+030
  1.0374161003E+016  2.2338776637E-023  3.5744824073E+030
  1.0658209192E+016  2.2351535304E-023  3.6724735977E+030
  1.0944431070E+016  2.2364392384E-023  3.7712206350E+030
  1.1232843260E+016  2.2377348636E-023  3.8707293494E+030
  1.1523462518E+016  2.2390404826E-023  3.9710056161E+030
  1.1816305729E+016  2.2403561723E-023  4.0720553555E+030
  1.2111389909E+016  2.2416820104E-023  4.1738845338E+030
  1.2408732206E+016  2.2430180753E-023  4.2764991630E+030
  1.2708349901E+016  2.2443644459E-023  4.3799053017E+030
  1.3010260410E+016  2.2457212015E-023  4.4841090551E+030
  1.3314481285E+016  2.2470884224E-023  4.5891165756E+030
  1.3621030215E+016  2.2484661892E-023  4.6949340629E+030
  1.3929925024E+016  2.2498545833E-023  4.8015677647E+030
  1.4241183679E+016  2.2512536867E-023  4.9090239767E+030
  1.4554824284E+016  2.2526635819E-023  5.0173090434E+030
  1.4870865087E+016  2.2540843523E-023  5.1264293580E+030
  1.5189324476E+016  2.2555160816E-023  5.2363913632E+030
  1.5510220985E+016  2.2569588545E-023  5.3472015512E+030
  1.5833573293E+016  2.2584127561E-023  5.4588664645E+030
  1.6159400223E+016  2.2598778722E-023  5.5713926958E+030
  1.6487720747E+016  2.2613542894E-023  5.6847868890E+030
  1.6818553987E+016  2.2628420948E-023  5.7990557390E+030
  1.7151919213E+016  2.2643413763E-023  5.9142059922E+030
  1.7487835848E+016  2.2658522224E-023  6.0302444475E+030
  1.7826323467E+016  2.2673747222E-023  6.1471779558E+030
