  0.0000000000E+000 0000
  0.1700267117E+004 0407
  0.3400237025E+004 0408
  0.5100350793E+004 0408
  0.6800312483E+004 0408
  0.8500284226E+004 0409
  0.1020032464E+005 0409
  0.1190032313E+005 0409
  0.1360023003E+005 0409
  0.1530024253E+005 0409
  0.1700030984E+005 0409
  0.1870026621E+005 0409
  0.2040027651E+005 0409
  0.2210023050E+005 0409
  0.2380022862E+005 0409
  0.2550027924E+005 0409
  0.2720028614E+005 0409
  0.2890022334E+005 0409
  0.3060029936E+005 0409
  0.3230021156E+005 0409
  0.3400021619E+005 0409
  0.3570033445E+005 0409
  0.3740018042E+005 0409
  0.3910028339E+005 0409
  0.4080032407E+005 0409
  0.4250028801E+005 0409
  0.4420030795E+005 0409
  0.4590018804E+005 0409
  0.4760027524E+005 0409
  0.4930028314E+005 0409
  0.5100030658E+005 0409
  0.5270032692E+005 0409
  0.5440034463E+005 0409
  0.5610020955E+005 0409
  0.5780029165E+005 0409
  0.5950029431E+005 0409
  0.6120017884E+005 0409
  0.6290026688E+005 0409
  0.6460021365E+005 0409
  0.6630032615E+005 0409
  0.6800023837E+005 0409
  0.6970031663E+005 0409
  0.7140020856E+005 0409
  0.7310023044E+005 0409
  0.7480018885E+005 0409
  0.7650019681E+005 0409
  0.7820020748E+005 0409
  0.7990024383E+005 0409
  0.8160031550E+005 0409
  0.8330022577E+005 0409
  0.8500026665E+005 0409
  0.8670031462E+005 0409
  0.8840019836E+005 0409
  0.9010019945E+005 0409
  0.9180030353E+005 0409
  0.9350021975E+005 0409
  0.9520030199E+005 0409
  0.9690023945E+005 0409
  0.9860029450E+005 0409
  0.1003003379E+006 0409
  0.1020002122E+006 0409
  0.1037002497E+006 0409
  0.1054003467E+006 0409
  0.1071003347E+006 0409
  0.1088002372E+006 0409
  0.1105002233E+006 0409
  0.1122003001E+006 0409
  0.1139003535E+006 0409
  0.1156003359E+006 0409
  0.1173003193E+006 0409
  0.1190001960E+006 0409
  0.1207002739E+006 0409
  0.1224003089E+006 0409
  0.1241003207E+006 0409
  0.1258001820E+006 0409
  0.1275002558E+006 0409
  0.1292003208E+006 0409
  0.1309001793E+006 0409
  0.1326002153E+006 0409
  0.1343002632E+006 0409
  0.1360003089E+006 0409
  0.1377003399E+006 0409
  0.1394001779E+006 0409
  0.1411001905E+006 0409
  0.1428001908E+006 0409
  0.1445003411E+006 0409
  0.1462002785E+006 0409
  0.1479001786E+006 0409
  0.1496002218E+006 0409
  0.1513002235E+006 0409
  0.1530003552E+006 0409
  0.1547002633E+006 0409
  0.1564003079E+006 0409
  0.1581003347E+006 0409
  0.1598001897E+006 0409
  0.1615002569E+006 0409
  0.1632002313E+006 0409
  0.1649003193E+006 0409
  0.1666003237E+006 0409
  0.1683002292E+006 0409
  0.1700002065E+006 0409
  0.1717002530E+006 0409
  0.1734003508E+006 0409
  0.1751002977E+006 0409
  0.1768002783E+006 0409
  0.1785002926E+006 0409
  0.1802003210E+006 0409
  0.1819003499E+006 0409
  0.1836001894E+006 0409
  0.1853002033E+006 0409
  0.1870002018E+006 0409
  0.1887003364E+006 0409
  0.1904002568E+006 0409
  0.1921003233E+006 0409
  0.1938001812E+006 0409
  0.1955001807E+006 0409
  0.1972003225E+006 0409
  0.1989002706E+006 0409
  0.2006002103E+006 0409
  0.2023003235E+006 0409
  0.2040002724E+006 0409
  0.2057002530E+006 0409
  0.2074002853E+006 0409
  0.2091001968E+006 0409
  0.2108003416E+006 0409
  0.2125001913E+006 0409
  0.2142002762E+006 0409
  0.2159002249E+006 0409
  0.2176001986E+006 0409
  0.2193001974E+006 0409
  0.2210002278E+006 0409
  0.2227002816E+006 0409
  0.2244003438E+006 0409
  0.2261002309E+006 0409
  0.2278002916E+006 0409
  0.2295003418E+006 0409
  0.2312001967E+006 0409
  0.2329002062E+006 0409
  0.2346001942E+006 0409
  0.2363003379E+006 0409
  0.2380002840E+006 0409
  0.2397002150E+006 0409
  0.2414003118E+006 0409
  0.2431002230E+006 0409
  0.2448003106E+006 0409
  0.2465002357E+006 0409
  0.2482001917E+006 0409
  0.2499001859E+006 0409
  0.2516002183E+006 0409
  0.2533002896E+006 0409
  0.2550002246E+006 0409
  0.2567002010E+006 0409
  0.2584002172E+006 0409
  0.2601002635E+006 0409
  0.2618003347E+006 0409
  0.2635002493E+006 0409
  0.2652001796E+006 0409
  0.2669003012E+006 0409
  0.2686002502E+006 0409
  0.2703001988E+006 0409
  0.2720003192E+006 0409
  0.2737002469E+006 0409
  0.2754003413E+006 0409
  0.2771002442E+006 0409
  0.2788003054E+006 0409
  0.2805003509E+006 0409
  0.2822002092E+006 0409
  0.2839002418E+006 0409
  0.2856002806E+006 0409
  0.2873003219E+006 0409
  0.2890001951E+006 0409
  0.2907002671E+006 0409
  0.2924001893E+006 0409
  0.2941003296E+006 0409
  0.2958003273E+006 0409
  0.2975001809E+006 0409
  0.2992002465E+006 0409
  0.3009003407E+006 0409
  0.3026002860E+006 0409
  0.3043002559E+006 0409
  0.3060002415E+006 0409
  0.3077002422E+006 0409
  0.3094002542E+006 0409
  0.3111002744E+006 0409
  0.3128002937E+006 0409
  0.3145003040E+006 0409
  0.3162003041E+006 0409
  0.3179002982E+006 0409
  0.3196002854E+006 0409
  0.3213002642E+006 0409
  0.3230002318E+006 0409
  0.3247001926E+006 0409
  0.3264003288E+006 0409
  0.3281002886E+006 0409
  0.3298002577E+006 0409
  0.3315002416E+006 0409
  0.3332002467E+006 0409
  0.3349002795E+006 0409
  0.3366003387E+006 0409
  0.3383002509E+006 0409
  0.3400001930E+006 0409
  0.3417003420E+006 0409
  0.3434003415E+006 0409
  0.3451001871E+006 0409
  0.3468002321E+006 0409
  0.3485002931E+006 0409
  0.3502001866E+006 0409
  0.3519002664E+006 0409
  0.3536003526E+006 0409
  0.3553002636E+006 0409
  0.3570003531E+006 0409
  0.3587002594E+006 0409
  0.3604003346E+006 0409
  0.3621002239E+006 0409
  0.3638002816E+006 0409
  0.3655003350E+006 0409
  0.3672002084E+006 0409
  0.3689002601E+006 0409
  0.3706003196E+006 0409
  0.3723002109E+006 0409
  0.3740002957E+006 0409
  0.3757002204E+006 0409
  0.3774003432E+006 0409
  0.3791003168E+006 0409
  0.3808003212E+006 0409
  0.3825003524E+006 0409
  0.3842002308E+006 0409
  0.3859003079E+006 0409
  0.3876002275E+006 0409
  0.3893003461E+006 0409
  0.3910003028E+006 0409
  0.3927002717E+006 0409
  0.3944002483E+006 0409
  0.3961002286E+006 0409
  0.3978002130E+006 0409
