  2.3539937943E+014  3.1354899129E-023  1.5676195341E+029
  4.7260161253E+014  3.1368003733E-023  3.1473307721E+029
  7.1162046013E+014  3.1381209418E-023  4.7392269826E+029
  9.5246978818E+014  3.1394516964E-023  6.3434021532E+029
  1.1951635686E+015  3.1407927157E-023  7.9599509966E+029
  1.4397158801E+015  3.1421440788E-023  9.5889689562E+029
  1.6861409090E+015  3.1435058656E-023  1.1230552211E+030
  1.9344529502E+015  3.1448781563E-023  1.2884797684E+030
  2.1846664076E+015  3.1462610322E-023  1.4551803042E+030
  2.4367957958E+015  3.1476545747E-023  1.6231666709E+030
  2.6908557399E+015  3.1490588662E-023  1.7924487866E+030
  2.9468609773E+015  3.1504739896E-023  1.9630366459E+030
  3.2048263582E+015  3.1519000284E-023  2.1349403206E+030
  3.4647668463E+015  3.1533370669E-023  2.3081699601E+030
  3.7266975200E+015  3.1547851898E-023  2.4827357921E+030
  3.9906335733E+015  3.1562444828E-023  2.6586481233E+030
  4.2565903164E+015  3.1577150318E-023  2.8359173398E+030
  4.5245831772E+015  3.1591969238E-023  3.0145539077E+030
  4.7946277015E+015  3.1606902463E-023  3.1945683741E+030
  5.0667395547E+015  3.1621950874E-023  3.3759713672E+030
  5.3409345220E+015  3.1637115359E-023  3.5587735973E+030
  5.6172285099E+015  3.1652396815E-023  3.7429858574E+030
  5.8956375472E+015  3.1667796143E-023  3.9286190235E+030
  6.1761777854E+015  3.1683314252E-023  4.1156840558E+030
  6.4588655003E+015  3.1698952059E-023  4.3041919988E+030
  6.7437170928E+015  3.1714710487E-023  4.4941539822E+030
  7.0307490896E+015  3.1730590466E-023  4.6855812217E+030
  7.3199781447E+015  3.1746592934E-023  4.8784850195E+030
  7.6114210402E+015  3.1762718836E-023  5.0728767648E+030
  7.9050946872E+015  3.1778969123E-023  5.2687679347E+030
  8.2010161270E+015  3.1795344756E-023  5.4661700951E+030
  8.4992025322E+015  3.1811846701E-023  5.6650949008E+030
  8.7996712075E+015  3.1828475932E-023  5.8655540965E+030
  9.1024395912E+015  3.1845233432E-023  6.0675595177E+030
  9.4075252559E+015  3.1862120189E-023  6.2711230911E+030
  9.7149459097E+015  3.1879137201E-023  6.4762568353E+030
  1.0024719397E+016  3.1896285472E-023  6.6829728617E+030
  1.0336863702E+016  3.1913566015E-023  6.8912833752E+030
  1.0651396944E+016  3.1930979850E-023  7.1012006746E+030
  1.0968337385E+016  3.1948528005E-023  7.3127371538E+030
  1.1287703428E+016  3.1966211516E-023  7.5259053022E+030
  1.1609513618E+016  3.1984031428E-023  7.7407177055E+030
  1.1933786643E+016  3.2001988792E-023  7.9571870465E+030
  1.2260541336E+016  3.2020084668E-023  8.1753261060E+030
  1.2589796676E+016  3.2038320126E-023  8.3951477632E+030
  1.2921571789E+016  3.2056696241E-023  8.6166649965E+030
  1.3255885949E+016  3.2075214099E-023  8.8398908848E+030
  1.3592758580E+016  3.2093874793E-023  9.0648386075E+030
  1.3932209257E+016  3.2112679425E-023  9.2915214460E+030
  1.4274257706E+016  3.2131629105E-023  9.5199527838E+030
