   0.000000000E+00   0.500000000E+04  -0.159988777E+01   0.432847847E+00  -0.777560827E+00  -0.150116661E+01  -0.177796950E+01  -0.189541181E+01  -0.496512732E+00  -0.548839671E+00  -0.129372430E+01  -0.183988777E+01  -0.228669066E+01
   0.170644036E+04   0.500000000E+04  -0.495065405E+01  -0.291791844E+01  -0.412832711E+01  -0.485193290E+01  -0.512873579E+01  -0.524617810E+01  -0.384727902E+01  -0.389960596E+01  -0.464449058E+01  -0.519065405E+01  -0.563745694E+01
   0.340689967E+04   0.500000000E+04  -0.604055637E+01  -0.400782076E+01  -0.521822943E+01  -0.594183521E+01  -0.621863810E+01  -0.633608042E+01  -0.493718133E+01  -0.498950827E+01  -0.573439290E+01  -0.628055637E+01  -0.672735926E+01
   0.518400075E+04   0.500000000E+04  -0.803899270E+01  -0.600625708E+01  -0.721666576E+01  -0.794027154E+01  -0.821707443E+01  -0.833451675E+01  -0.693561766E+01  -0.698794460E+01  -0.773282923E+01  -0.827899270E+01  -0.872579559E+01
   0.680185822E+04   0.500000000E+04  -0.868991404E+01  -0.665717843E+01  -0.786758710E+01  -0.859119289E+01  -0.886799578E+01  -0.898543809E+01  -0.758653901E+01  -0.763886595E+01  -0.838375057E+01  -0.892991404E+01  -0.937671693E+01
   0.854308896E+04   0.500000000E+04  -0.896359949E+01  -0.693086388E+01  -0.814127255E+01  -0.886487834E+01  -0.914168123E+01  -0.925912354E+01  -0.786022446E+01  -0.791255140E+01  -0.865743602E+01  -0.920359949E+01  -0.965040238E+01
   0.102463552E+05   0.500000000E+04  -0.911682314E+01  -0.708408752E+01  -0.829449620E+01  -0.901810198E+01  -0.929490487E+01  -0.941234718E+01  -0.801344810E+01  -0.806577504E+01  -0.881065967E+01  -0.935682314E+01  -0.980362603E+01
   0.119029468E+05   0.500000000E+04  -0.919732516E+01  -0.716458955E+01  -0.837499822E+01  -0.909860401E+01  -0.937540690E+01  -0.949284921E+01  -0.809395013E+01  -0.814627707E+01  -0.889116169E+01  -0.943732516E+01  -0.988412805E+01
   0.136147707E+05   0.500000000E+04  -0.924885343E+01  -0.721611782E+01  -0.842652649E+01  -0.915013227E+01  -0.942693516E+01  -0.954437748E+01  -0.814547840E+01  -0.819780533E+01  -0.894268996E+01  -0.948885343E+01  -0.993565632E+01
   0.153196345E+05   0.500000000E+04  -0.928622121E+01  -0.725348559E+01  -0.846389427E+01  -0.918750005E+01  -0.946430294E+01  -0.958174525E+01  -0.818284617E+01  -0.823517311E+01  -0.898005774E+01  -0.952622121E+01  -0.997302410E+01
   0.170253995E+05   0.500000000E+04  -0.931314052E+01  -0.728040491E+01  -0.849081359E+01  -0.921441937E+01  -0.949122226E+01  -0.960866457E+01  -0.820976549E+01  -0.826209243E+01  -0.900697706E+01  -0.955314052E+01  -0.999994342E+01
   0.187118498E+05   0.500000000E+04  -0.933378006E+01  -0.730104444E+01  -0.851145312E+01  -0.923505890E+01  -0.951186179E+01  -0.962930410E+01  -0.823040502E+01  -0.828273196E+01  -0.902761659E+01  -0.957378006E+01  -0.100205829E+02
   0.204051094E+05   0.500000000E+04  -0.934852734E+01  -0.731579172E+01  -0.852620040E+01  -0.924980618E+01  -0.952660907E+01  -0.964405138E+01  -0.824515230E+01  -0.829747924E+01  -0.904236387E+01  -0.958852734E+01  -0.100353302E+02
   0.221330616E+05   0.500000000E+04  -0.935916647E+01  -0.732643086E+01  -0.853683953E+01  -0.926044532E+01  -0.953724821E+01  -0.965469052E+01  -0.825579144E+01  -0.830811838E+01  -0.905300300E+01  -0.959916647E+01  -0.100459694E+02
   0.238267768E+05   0.500000000E+04  -0.936794348E+01  -0.733520787E+01  -0.854561654E+01  -0.926922232E+01  -0.954602522E+01  -0.966346753E+01  -0.826456845E+01  -0.831689538E+01  -0.906178001E+01  -0.960794348E+01  -0.100547464E+02
   0.255026619E+05   0.500000000E+04  -0.937547924E+01  -0.734274362E+01  -0.855315230E+01  -0.927675808E+01  -0.955356097E+01  -0.967100328E+01  -0.827210420E+01  -0.832443114E+01  -0.906931577E+01  -0.961547924E+01  -0.100622821E+02
   0.272332611E+05   0.500000000E+04  -0.938224276E+01  -0.734950715E+01  -0.855991583E+01  -0.928352161E+01  -0.956032450E+01  -0.967776681E+01  -0.827886773E+01  -0.833119467E+01  -0.907607930E+01  -0.962224276E+01  -0.100690457E+02
   0.289013121E+05   0.500000000E+04  -0.938792530E+01  -0.735518968E+01  -0.856559836E+01  -0.928920414E+01  -0.956600703E+01  -0.968344935E+01  -0.828455026E+01  -0.833687720E+01  -0.908176183E+01  -0.962792530E+01  -0.100747282E+02
