   0.000000000E+00   0.500000000E+04  -0.179922495E+01   0.233510662E+00  -0.976898011E+00  -0.170050379E+01  -0.197730669E+01  -0.209474900E+01  -0.695849916E+00  -0.748176855E+00  -0.149306148E+01  -0.203922495E+01  -0.248602784E+01
   0.170644036E+04   0.500000000E+04               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN
   0.340689967E+04   0.500000000E+04  -0.347629691E+01  -0.144356130E+01  -0.265396998E+01  -0.337757576E+01  -0.365437865E+01  -0.377182096E+01  -0.237292188E+01  -0.242524882E+01  -0.317013344E+01  -0.371629691E+01  -0.416309981E+01
   0.518400075E+04   0.500000000E+04               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN
   0.680185822E+04   0.500000000E+04  -0.369464601E+01  -0.166191040E+01  -0.287231907E+01  -0.359592486E+01  -0.387272775E+01  -0.399017006E+01  -0.259127098E+01  -0.264359792E+01  -0.338848254E+01  -0.393464601E+01  -0.438144890E+01
   0.858793981E+04   0.500000000E+04  -0.431626645E+01  -0.228353084E+01  -0.349393951E+01  -0.421754530E+01  -0.449434819E+01  -0.461179050E+01  -0.321289142E+01  -0.326521836E+01  -0.401010298E+01  -0.455626645E+01  -0.500306934E+01
   0.102303815E+05   0.500000000E+04  -0.485820387E+01  -0.282546826E+01  -0.403587693E+01  -0.475948272E+01  -0.503628561E+01  -0.515372792E+01  -0.375482884E+01  -0.380715578E+01  -0.455204040E+01  -0.509820387E+01  -0.554500676E+01
   0.119369971E+05   0.500000000E+04  -0.527490078E+01  -0.324216517E+01  -0.445257384E+01  -0.517617962E+01  -0.545298251E+01  -0.557042483E+01  -0.417152575E+01  -0.422385268E+01  -0.496873731E+01  -0.551490078E+01  -0.596170367E+01
   0.136568022E+05   0.500000000E+04  -0.567626259E+01  -0.364352697E+01  -0.485393565E+01  -0.557754143E+01  -0.585434432E+01  -0.597178663E+01  -0.457288755E+01  -0.462521449E+01  -0.537009912E+01  -0.591626259E+01  -0.636306548E+01
   0.153041155E+05   0.500000000E+04  -0.594412647E+01  -0.391139086E+01  -0.512179953E+01  -0.584540531E+01  -0.612220820E+01  -0.623965052E+01  -0.484075143E+01  -0.489307837E+01  -0.563796300E+01  -0.618412647E+01  -0.663092936E+01
   0.170030531E+05   0.500000000E+04  -0.620597975E+01  -0.417324414E+01  -0.538365281E+01  -0.610725860E+01  -0.638406149E+01  -0.650150380E+01  -0.510260472E+01  -0.515493166E+01  -0.589981628E+01  -0.644597975E+01  -0.689278265E+01
   0.187190794E+05   0.500000000E+04  -0.645235228E+01  -0.441961667E+01  -0.563002535E+01  -0.635363113E+01  -0.663043402E+01  -0.674787633E+01  -0.534897725E+01  -0.540130419E+01  -0.614618881E+01  -0.669235228E+01  -0.713915518E+01
   0.204117428E+05   0.500000000E+04  -0.671208030E+01  -0.467934468E+01  -0.588975336E+01  -0.661335914E+01  -0.689016203E+01  -0.700760434E+01  -0.560870526E+01  -0.566103220E+01  -0.640591683E+01  -0.695208030E+01  -0.739888319E+01
