   0.000000000E+00   0.500000000E+04  -0.275228156E+01  -0.719545951E+00  -0.192995463E+01  -0.265356041E+01  -0.293036330E+01  -0.304780561E+01  -0.164890653E+01  -0.170123347E+01  -0.244611809E+01  -0.299228156E+01  -0.343908446E+01
   0.170010986E+04   0.500000000E+04  -0.285704334E+01  -0.824307729E+00  -0.203471640E+01  -0.275832219E+01  -0.303512508E+01  -0.315256739E+01  -0.175366831E+01  -0.180599525E+01  -0.255087987E+01  -0.309704334E+01  -0.354384623E+01
   0.340001011E+04   0.500000000E+04  -0.300316951E+01  -0.970433898E+00  -0.218084257E+01  -0.290444835E+01  -0.318125125E+01  -0.329869356E+01  -0.189979448E+01  -0.195212142E+01  -0.269700604E+01  -0.324316951E+01  -0.368997240E+01
   0.510007655E+04   0.500000000E+04  -0.307416245E+01  -0.104142683E+01  -0.225183551E+01  -0.297544129E+01  -0.325224418E+01  -0.336968650E+01  -0.197078741E+01  -0.202311435E+01  -0.276799898E+01  -0.331416245E+01  -0.376096534E+01
   0.680009515E+04   0.500000000E+04  -0.309919518E+01  -0.106645956E+01  -0.227686824E+01  -0.300047402E+01  -0.327727691E+01  -0.339471922E+01  -0.199582014E+01  -0.204814708E+01  -0.279303171E+01  -0.333919518E+01  -0.378599807E+01
   0.850012749E+04   0.500000000E+04  -0.307564003E+01  -0.104290442E+01  -0.225331309E+01  -0.297691887E+01  -0.325372176E+01  -0.337116408E+01  -0.197226499E+01  -0.202459193E+01  -0.276947656E+01  -0.331564003E+01  -0.376244292E+01
   0.102000503E+05   0.500000000E+04  -0.311721303E+01  -0.108447741E+01  -0.229488609E+01  -0.301849187E+01  -0.329529476E+01  -0.341273707E+01  -0.201383799E+01  -0.206616493E+01  -0.281104956E+01  -0.335721303E+01  -0.380401592E+01
   0.119000460E+05   0.500000000E+04  -0.347065069E+01  -0.143791507E+01  -0.264832375E+01  -0.337192953E+01  -0.364873242E+01  -0.376617474E+01  -0.236727565E+01  -0.241960259E+01  -0.316448722E+01  -0.371065069E+01  -0.415745358E+01
   0.136001091E+05   0.500000000E+04  -0.406874614E+01  -0.203601053E+01  -0.324641920E+01  -0.397002499E+01  -0.424682788E+01  -0.436427019E+01  -0.296537111E+01  -0.301769805E+01  -0.376258267E+01  -0.430874614E+01  -0.475554904E+01
   0.153000994E+05   0.500000000E+04  -0.453079266E+01  -0.249805705E+01  -0.370846572E+01  -0.443207150E+01  -0.470887440E+01  -0.482631671E+01  -0.342741763E+01  -0.347974456E+01  -0.422462919E+01  -0.477079266E+01  -0.521759555E+01
   0.170001120E+05   0.500000000E+04  -0.494458284E+01  -0.291184723E+01  -0.412225591E+01  -0.484586169E+01  -0.512266458E+01  -0.524010689E+01  -0.384120781E+01  -0.389353475E+01  -0.463841937E+01  -0.518458284E+01  -0.563138574E+01
   0.187000408E+05   0.500000000E+04  -0.523638451E+01  -0.320364890E+01  -0.441405757E+01  -0.513766335E+01  -0.541446625E+01  -0.553190856E+01  -0.413300948E+01  -0.418533642E+01  -0.493022104E+01  -0.547638451E+01  -0.592318740E+01
   0.204001462E+05   0.500000000E+04  -0.547215386E+01  -0.343941824E+01  -0.464982692E+01  -0.537343270E+01  -0.565023559E+01  -0.576767791E+01  -0.436877882E+01  -0.442110576E+01  -0.516599039E+01  -0.571215386E+01  -0.615895675E+01
   0.221000013E+05   0.500000000E+04  -0.568830977E+01  -0.365557416E+01  -0.486598283E+01  -0.558958862E+01  -0.586639151E+01  -0.598383382E+01  -0.458493474E+01  -0.463726168E+01  -0.538214630E+01  -0.592830977E+01  -0.637511267E+01
   0.238001344E+05   0.500000000E+04  -0.606118895E+01  -0.402845334E+01  -0.523886202E+01  -0.596246780E+01  -0.623927069E+01  -0.635671300E+01  -0.495781392E+01  -0.501014086E+01  -0.575502549E+01  -0.630118895E+01  -0.674799185E+01
   0.255000302E+05   0.500000000E+04  -0.714715704E+01  -0.511442143E+01  -0.632483010E+01  -0.704843588E+01  -0.732523877E+01  -0.744268109E+01  -0.604378201E+01  -0.609610894E+01  -0.684099357E+01  -0.738715704E+01  -0.783395993E+01
   0.272001339E+05   0.500000000E+04  -0.721899791E+01  -0.518626229E+01  -0.639667097E+01  -0.712027675E+01  -0.739707964E+01  -0.751452195E+01  -0.611562287E+01  -0.616794981E+01  -0.691283444E+01  -0.745899791E+01  -0.790580080E+01
   0.289001099E+05   0.500000000E+04  -0.721420978E+01  -0.518147417E+01  -0.639188284E+01  -0.711548863E+01  -0.739229152E+01  -0.750973383E+01  -0.611083475E+01  -0.616316169E+01  -0.690804631E+01  -0.745420978E+01  -0.790101267E+01
   0.306000130E+05   0.500000000E+04  -0.720380233E+01  -0.517106671E+01  -0.638147539E+01  -0.710508117E+01  -0.738188406E+01  -0.749932637E+01  -0.610042729E+01  -0.615275423E+01  -0.689763886E+01  -0.744380233E+01  -0.789060522E+01
   0.323000022E+05   0.500000000E+04  -0.719295014E+01  -0.516021453E+01  -0.637062320E+01  -0.709422898E+01  -0.737103188E+01  -0.748847419E+01  -0.608957511E+01  -0.614190204E+01  -0.688678667E+01  -0.743295014E+01  -0.787975303E+01
   0.340000684E+05   0.500000000E+04  -0.718256735E+01  -0.514983174E+01  -0.636024041E+01  -0.708384620E+01  -0.736064909E+01  -0.747809140E+01  -0.607919232E+01  -0.613151926E+01  -0.687640388E+01  -0.742256735E+01  -0.786937024E+01
   0.357001365E+05   0.500000000E+04  -0.717298549E+01  -0.514024988E+01  -0.635065855E+01  -0.707426433E+01  -0.735106723E+01  -0.746850954E+01  -0.606961046E+01  -0.612193740E+01  -0.686682202E+01  -0.741298549E+01  -0.785978838E+01
   0.374001352E+05   0.500000000E+04  -0.716428086E+01  -0.513154525E+01  -0.634195392E+01  -0.706555971E+01  -0.734236260E+01  -0.745980491E+01  -0.606090583E+01  -0.611323277E+01  -0.685811739E+01  -0.740428086E+01  -0.785108375E+01
