   0.000000000E+00  -2.294279009E+50   1.079994992E+50   2.976138369E+43  -1.214283720E+50   0.000000000E+00
   1.700020467E+03  -3.517885337E+49   3.696498440E+49   5.697934578E+49   5.876547681E+49   1.801938488E+50
   3.400462325E+03  -2.169275863E+49   2.530452016E+49   5.561935420E+49   5.923111573E+49   1.806594877E+50
   5.100113851E+03  -2.187368441E+49   2.656349844E+49   5.466042424E+49   5.935023827E+49   1.807786102E+50
   6.800158679E+03  -3.181861682E+49   3.759282013E+49   5.359479255E+49   5.936899587E+49   1.807973678E+50
   8.500224640E+03  -2.622436021E+49   3.303981503E+49   5.260168717E+49   5.941714199E+49   1.808455140E+50
   1.020003053E+04  -2.086967781E+49   2.910290223E+49   5.124008792E+49   5.947331234E+49   1.809016843E+50
   1.190037282E+04  -2.215301048E+49   3.144179698E+49   5.020636654E+49   5.949515304E+49   1.809235250E+50
   1.360018098E+04  -2.941290656E+49   3.972008934E+49   4.917679756E+49   5.948398034E+49   1.809123523E+50
   1.530010702E+04  -2.843901678E+49   3.973025410E+49   4.820936767E+49   5.950060499E+49   1.809289769E+50
   1.700044866E+04  -2.204617717E+49   3.438674637E+49   4.720159564E+49   5.954216484E+49   1.809705368E+50
   1.870028343E+04  -2.106521979E+49   3.438051541E+49   4.625014419E+49   5.956543981E+49   1.809938118E+50
   2.040001112E+04  -2.492250718E+49   3.893740250E+49   4.554370805E+49   5.955860336E+49   1.809869753E+50
   2.210010417E+04  -3.063155421E+49   4.561470952E+49   4.456746968E+49   5.955062499E+49   1.809789969E+50
   2.380010996E+04  -2.546493247E+49   4.111058277E+49   4.393033946E+49   5.957598976E+49   1.810043617E+50
   2.550052060E+04  -2.145571825E+49   3.800053939E+49   4.306580575E+49   5.961062689E+49   1.810389988E+50
   2.720027272E+04  -2.181312100E+49   3.905054075E+49   4.238758124E+49   5.962500098E+49   1.810533729E+50
   2.890002239E+04  -2.638532537E+49   4.417851994E+49   4.182432829E+49   5.961752286E+49   1.810458948E+50
   3.060026353E+04  -2.977599033E+49   4.829576228E+49   4.109789081E+49   5.961766277E+49   1.810460347E+50
   3.230005406E+04  -2.446292917E+49   4.347992899E+49   4.062754839E+49   5.964454821E+49   1.810729202E+50
   3.400022954E+04  -2.146062169E+49   4.115020791E+49   3.998312158E+49   5.967270779E+49   1.811010798E+50
   3.570022486E+04  -2.235497957E+49   4.251916379E+49   3.951668730E+49   5.968087152E+49   1.811092435E+50
   3.740003088E+04  -2.695481057E+49   4.754807664E+49   3.907792157E+49   5.967118764E+49   1.810995596E+50
   3.910023267E+04  -2.901028111E+49   5.014400346E+49   3.853965907E+49   5.967338141E+49   1.811017534E+50
   4.080021938E+04  -2.407755887E+49   4.561001571E+49   3.816587827E+49   5.969833511E+49   1.811267071E+50
   4.250002874E+04  -2.158655679E+49   4.365044517E+49   3.765785383E+49   5.972174221E+49   1.811501142E+50
   4.420012862E+04  -2.274278104E+49   4.516162862E+49   3.730865859E+49   5.972750617E+49   1.811558781E+50
   4.590030938E+04  -2.715763504E+49   4.992724679E+49   3.694914728E+49   5.971875904E+49   1.811471310E+50
   4.760017792E+04  -2.842283093E+49   5.160448684E+49   3.653973832E+49   5.972139423E+49   1.811497662E+50
   4.930018665E+04  -2.387020027E+49   4.737813093E+49   3.623694189E+49   5.974487255E+49   1.811732445E+50
   5.100052458E+04  -2.173875490E+49   4.567481161E+49   3.582959261E+49   5.976564932E+49   1.811940213E+50
   5.270032388E+04  -2.305614783E+49   4.726297392E+49   3.556318525E+49   5.977001135E+49   1.811983833E+50
   5.440003877E+04  -2.727860262E+49   5.178020607E+49   3.525942704E+49   5.976103049E+49   1.811894024E+50
   5.610025960E+04  -2.792703298E+49   5.275182831E+49   3.493969379E+49   5.976448911E+49   1.811928611E+50
   5.780004905E+04  -2.370459587E+49   4.880424440E+49   3.468773456E+49   5.978738310E+49   1.812157551E+50
   5.950017557E+04  -2.188694740E+49   4.733589394E+49   3.435791059E+49   5.980685714E+49   1.812352291E+50
   6.120001252E+04  -2.337846918E+49   4.903403794E+49   3.415251906E+49   5.980808782E+49   1.812364598E+50
   6.290021081E+04  -2.735692147E+49   5.326449409E+49   3.389272734E+49   5.980029996E+49   1.812286719E+50
   6.460017874E+04  -2.744571489E+49   5.360504494E+49   3.364628808E+49   5.980561812E+49   1.812339901E+50
   6.630014173E+04  -2.353743135E+49   4.993479387E+49   3.342951005E+49   5.982687258E+49   1.812552445E+50
   6.800047024E+04  -2.203718587E+49   4.872132137E+49   3.315976537E+49   5.984390086E+49   1.812722728E+50
   6.970003967E+04  -2.372382312E+49   5.056574821E+49   3.300268121E+49   5.984460629E+49   1.812729783E+50
   7.140003718E+04  -2.745900474E+49   5.452256481E+49   3.277360060E+49   5.983716066E+49   1.812655326E+50
   7.310027043E+04  -2.694255796E+49   5.420002379E+49   3.258694582E+49   5.984441166E+49   1.812727836E+50
   7.480029063E+04  -2.334013155E+49   5.080675858E+49   3.239838786E+49   5.986501489E+49   1.812933869E+50
   7.650026977E+04  -2.220217365E+49   4.990066007E+49   3.218134823E+49   5.987983465E+49   1.813082066E+50
   7.820008107E+04  -2.413439910E+49   5.195513154E+49   3.205825641E+49   5.987898884E+49   1.813073608E+50
   7.990034601E+04  -2.753956540E+49   5.555965774E+49   3.185261713E+49   5.987270947E+49   1.813010814E+50
   8.160025438E+04  -2.637814096E+49   5.454254762E+49   3.171770114E+49   5.988210780E+49   1.813104798E+50
   8.330007669E+04  -2.310987881E+49   5.146174472E+49   3.155018095E+49   5.990204687E+49   1.813304188E+50
   8.500004102E+04  -2.240901411E+49   5.094273578E+49   3.138083813E+49   5.991455980E+49   1.813429318E+50
   8.670027542E+04  -2.462424380E+49   5.325295878E+49   3.128306608E+49   5.991178107E+49   1.813401530E+50
   8.840005987E+04  -2.757150856E+49   5.637905967E+49   3.110014859E+49   5.990769970E+49   1.813360717E+50
   9.010019326E+04  -2.574536919E+49   5.466001795E+49   3.100446237E+49   5.991911114E+49   1.813474831E+50
   9.180007883E+04  -2.289027656E+49   5.197777563E+49   3.085064716E+49   5.993814624E+49   1.813665182E+50
   9.350041405E+04  -2.268472989E+49   5.190968326E+49   3.072252128E+49   5.994747465E+49   1.813758466E+50
   9.520039338E+04  -2.520317756E+49   5.450743708E+49   3.063946420E+49   5.994372373E+49   1.813720957E+50
   9.690010242E+04  -2.745273837E+49   5.691084929E+49   3.048341325E+49   5.994152418E+49   1.813698961E+50
   9.860026906E+04  -2.506672659E+49   5.460948069E+49   3.041261020E+49   5.995536431E+49   1.813837363E+50
   1.003001511E+05  -2.271752271E+49   5.241592885E+49   3.027400378E+49   5.997240992E+49   1.814007819E+50
   1.020003100E+05  -2.307952258E+49   5.287391072E+49   3.018485772E+49   5.997924587E+49   1.814076178E+50
   1.037003215E+05  -2.584176840E+49   5.571322914E+49   3.010309676E+49   5.997455750E+49   1.814029295E+50
   1.054003072E+05  -2.711102292E+49   5.710647952E+49   2.998029188E+49   5.997574847E+49   1.814041204E+50
