   0.000000000E+00   0.500000000E+04  -0.941947231E+01  -0.738673670E+01  -0.859714537E+01  -0.932075115E+01  -0.959755404E+01  -0.971499636E+01  -0.831609727E+01  -0.836842421E+01  -0.911330884E+01  -0.965947231E+01  -0.101062752E+02
   0.170001289E+04   0.500000000E+04  -0.883212331E+01  -0.679938769E+01  -0.800979637E+01  -0.873340215E+01  -0.901020504E+01  -0.912764735E+01  -0.772874827E+01  -0.778107521E+01  -0.852595984E+01  -0.907212331E+01  -0.951892620E+01
   0.340002028E+04   0.500000000E+04  -0.841654996E+01  -0.638381434E+01  -0.759422302E+01  -0.831782880E+01  -0.859463169E+01  -0.871207400E+01  -0.731317492E+01  -0.736550186E+01  -0.811038649E+01  -0.865654996E+01  -0.910335285E+01
   0.510003179E+04   0.500000000E+04  -0.809468224E+01  -0.606194663E+01  -0.727235530E+01  -0.799596108E+01  -0.827276397E+01  -0.839020629E+01  -0.699130721E+01  -0.704363414E+01  -0.778851877E+01  -0.833468224E+01  -0.878148513E+01
   0.680009503E+04   0.500000000E+04  -0.784455945E+01  -0.581182384E+01  -0.702223251E+01  -0.774583830E+01  -0.802264119E+01  -0.814008350E+01  -0.674118442E+01  -0.679351136E+01  -0.753839598E+01  -0.808455945E+01  -0.853136234E+01
   0.850003408E+04   0.500000000E+04  -0.764796330E+01  -0.561522769E+01  -0.682563636E+01  -0.754924214E+01  -0.782604503E+01  -0.794348735E+01  -0.654458826E+01  -0.659691520E+01  -0.734179983E+01  -0.788796330E+01  -0.833476619E+01
   0.102000442E+05   0.500000000E+04  -0.749077700E+01  -0.545804138E+01  -0.666845006E+01  -0.739205584E+01  -0.766885873E+01  -0.778630105E+01  -0.638740196E+01  -0.643972890E+01  -0.718461353E+01  -0.773077700E+01  -0.817757989E+01
   0.119000546E+05   0.500000000E+04  -0.736252957E+01  -0.532979396E+01  -0.654020263E+01  -0.726380842E+01  -0.754061131E+01  -0.765805362E+01  -0.625915454E+01  -0.631148148E+01  -0.705636610E+01  -0.760252957E+01  -0.804933247E+01
   0.136001222E+05   0.500000000E+04  -0.725567488E+01  -0.522293927E+01  -0.643334794E+01  -0.715695372E+01  -0.743375661E+01  -0.755119893E+01  -0.615229985E+01  -0.620462678E+01  -0.694951141E+01  -0.749567488E+01  -0.794247777E+01
   0.153000494E+05   0.500000000E+04  -0.716491975E+01  -0.513218414E+01  -0.634259281E+01  -0.706619859E+01  -0.734300149E+01  -0.746044380E+01  -0.606154472E+01  -0.611387166E+01  -0.685875628E+01  -0.740491975E+01  -0.785172264E+01
   0.170000622E+05   0.500000000E+04  -0.708647678E+01  -0.505374116E+01  -0.626414984E+01  -0.698775562E+01  -0.726455851E+01  -0.738200083E+01  -0.598310174E+01  -0.603542868E+01  -0.678031331E+01  -0.732647678E+01  -0.777327967E+01
   0.187000649E+05   0.500000000E+04  -0.701762983E+01  -0.498489421E+01  -0.619530289E+01  -0.691890867E+01  -0.719571156E+01  -0.731315387E+01  -0.591425479E+01  -0.596658173E+01  -0.671146636E+01  -0.725762983E+01  -0.770443272E+01
   0.204001153E+05   0.500000000E+04  -0.695639347E+01  -0.492365786E+01  -0.613406653E+01  -0.685767232E+01  -0.713447521E+01  -0.725191752E+01  -0.585301844E+01  -0.590534538E+01  -0.665023000E+01  -0.719639347E+01  -0.764319637E+01
   0.221000087E+05   0.500000000E+04  -0.690111804E+01  -0.486838242E+01  -0.607879110E+01  -0.680239688E+01  -0.707919977E+01  -0.719664208E+01  -0.579774300E+01  -0.585006994E+01  -0.659495457E+01  -0.714111804E+01  -0.758792093E+01
   0.238000499E+05   0.500000000E+04  -0.684977521E+01  -0.481703960E+01  -0.602744827E+01  -0.675105406E+01  -0.702785695E+01  -0.714529926E+01  -0.574640018E+01  -0.579872712E+01  -0.654361174E+01  -0.708977521E+01  -0.753657810E+01
   0.255000645E+05   0.500000000E+04  -0.680307674E+01  -0.477034113E+01  -0.598074980E+01  -0.670435559E+01  -0.698115848E+01  -0.709860079E+01  -0.569970171E+01  -0.575202865E+01  -0.649691327E+01  -0.704307674E+01  -0.748987964E+01
   0.272000024E+05   0.500000000E+04  -0.675936878E+01  -0.472663316E+01  -0.593704184E+01  -0.666064762E+01  -0.693745051E+01  -0.705489282E+01  -0.565599374E+01  -0.570832068E+01  -0.645320531E+01  -0.699936878E+01  -0.744617167E+01
   0.289000445E+05   0.500000000E+04  -0.671913413E+01  -0.468639852E+01  -0.589680719E+01  -0.662041298E+01  -0.689721587E+01  -0.701465818E+01  -0.561575910E+01  -0.566808604E+01  -0.641297066E+01  -0.695913413E+01  -0.740593703E+01
   0.306001344E+05   0.500000000E+04  -0.668194575E+01  -0.464921013E+01  -0.585961881E+01  -0.658322459E+01  -0.686002748E+01  -0.697746980E+01  -0.557857071E+01  -0.563089765E+01  -0.637578228E+01  -0.692194575E+01  -0.736874864E+01
   0.323000837E+05   0.500000000E+04  -0.664695518E+01  -0.461421956E+01  -0.582462824E+01  -0.654823402E+01  -0.682503691E+01  -0.694247922E+01  -0.554358014E+01  -0.559590708E+01  -0.634079171E+01  -0.688695518E+01  -0.733375807E+01
   0.340000040E+05   0.500000000E+04  -0.661112290E+01  -0.457838729E+01  -0.578879596E+01  -0.651240174E+01  -0.678920463E+01  -0.690664695E+01  -0.550774786E+01  -0.556007480E+01  -0.630495943E+01  -0.685112290E+01  -0.729792579E+01
   0.357000665E+05   0.500000000E+04  -0.652318373E+01  -0.449044812E+01  -0.570085679E+01  -0.642446257E+01  -0.670126547E+01  -0.681870778E+01  -0.541980870E+01  -0.547213564E+01  -0.621702026E+01  -0.676318373E+01  -0.720998662E+01
   0.374001206E+05   0.500000000E+04  -0.649082479E+01  -0.445808917E+01  -0.566849785E+01  -0.639210363E+01  -0.666890652E+01  -0.678634883E+01  -0.538744975E+01  -0.543977669E+01  -0.618466132E+01  -0.673082479E+01  -0.717762768E+01
