   0.000000000E+00   0.500000000E+04  -0.165530471E+01   0.377430899E+00  -0.832977775E+00  -0.155658356E+01  -0.183338645E+01  -0.195082876E+01  -0.551929680E+00  -0.604256619E+00  -0.134914124E+01  -0.189530471E+01  -0.234210761E+01
   0.170644036E+04   0.500000000E+04               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN
   0.340689967E+04   0.500000000E+04  -0.330958653E+01  -0.127685091E+01  -0.248725959E+01  -0.321086537E+01  -0.348766826E+01  -0.360511057E+01  -0.220621149E+01  -0.225853843E+01  -0.300342306E+01  -0.354958653E+01  -0.399638942E+01
   0.518400075E+04   0.500000000E+04  -0.238532541E+01  -0.352589793E+00  -0.156299847E+01  -0.228660425E+01  -0.256340714E+01  -0.268084945E+01  -0.128195037E+01  -0.133427731E+01  -0.207916194E+01  -0.262532541E+01  -0.307212830E+01
   0.680185822E+04   0.500000000E+04  -0.258656678E+01  -0.553831166E+00  -0.176423984E+01  -0.248784562E+01  -0.276464851E+01  -0.288209083E+01  -0.148319174E+01  -0.153551868E+01  -0.228040331E+01  -0.282656678E+01  -0.327336967E+01
   0.854492638E+04   0.500000000E+04  -0.381924885E+01  -0.178651324E+01  -0.299692192E+01  -0.372052770E+01  -0.399733059E+01  -0.411477290E+01  -0.271587382E+01  -0.276820076E+01  -0.351308538E+01  -0.405924885E+01  -0.450605175E+01
   0.102471929E+05   0.500000000E+04  -0.483593229E+01  -0.280319667E+01  -0.401360535E+01  -0.473721113E+01  -0.501401402E+01  -0.513145633E+01  -0.373255725E+01  -0.378488419E+01  -0.452976882E+01  -0.507593229E+01  -0.552273518E+01
   0.119824289E+05   0.500000000E+04  -0.532932056E+01  -0.329658495E+01  -0.450699362E+01  -0.523059940E+01  -0.550740230E+01  -0.562484461E+01  -0.422594553E+01  -0.427827247E+01  -0.502315709E+01  -0.556932056E+01  -0.601612345E+01
   0.136179912E+05   0.500000000E+04  -0.571016110E+01  -0.367742549E+01  -0.488783416E+01  -0.561143994E+01  -0.588824283E+01  -0.600568515E+01  -0.460678606E+01  -0.465911300E+01  -0.540399763E+01  -0.595016110E+01  -0.639696399E+01
   0.153048761E+05   0.500000000E+04  -0.601520598E+01  -0.398247037E+01  -0.519287904E+01  -0.591648482E+01  -0.619328772E+01  -0.631073003E+01  -0.491183095E+01  -0.496415789E+01  -0.570904251E+01  -0.625520598E+01  -0.670200887E+01
   0.170126877E+05   0.500000000E+04  -0.626575700E+01  -0.423302138E+01  -0.544343006E+01  -0.616703584E+01  -0.644383873E+01  -0.656128105E+01  -0.516238196E+01  -0.521470890E+01  -0.595959353E+01  -0.650575700E+01  -0.695255989E+01
   0.187020433E+05   0.500000000E+04  -0.649033697E+01  -0.445760136E+01  -0.566801003E+01  -0.639161581E+01  -0.666841870E+01  -0.678586102E+01  -0.538696193E+01  -0.543928887E+01  -0.618417350E+01  -0.673033697E+01  -0.717713986E+01
   0.204330437E+05   0.500000000E+04  -0.673047787E+01  -0.469774225E+01  -0.590815093E+01  -0.663175671E+01  -0.690855960E+01  -0.702600191E+01  -0.562710283E+01  -0.567942977E+01  -0.642431440E+01  -0.697047787E+01  -0.741728076E+01
   0.221287189E+05   0.500000000E+04  -0.694273687E+01  -0.491000126E+01  -0.612040994E+01  -0.684401572E+01  -0.712081861E+01  -0.723826092E+01  -0.583936184E+01  -0.589168878E+01  -0.663657341E+01  -0.718273687E+01  -0.762953977E+01
   0.238251863E+05   0.500000000E+04  -0.713836561E+01  -0.510562999E+01  -0.631603867E+01  -0.703964445E+01  -0.731644734E+01  -0.743388965E+01  -0.603499057E+01  -0.608731751E+01  -0.683220214E+01  -0.737836561E+01  -0.782516850E+01
   0.255035441E+05   0.500000000E+04  -0.731328863E+01  -0.528055302E+01  -0.649096169E+01  -0.721456748E+01  -0.749137037E+01  -0.760881268E+01  -0.620991360E+01  -0.626224054E+01  -0.700712516E+01  -0.755328863E+01  -0.800009152E+01
   0.272360644E+05   0.500000000E+04  -0.745954607E+01  -0.542681046E+01  -0.663721913E+01  -0.736082492E+01  -0.763762781E+01  -0.775507012E+01  -0.635617104E+01  -0.640849798E+01  -0.715338260E+01  -0.769954607E+01  -0.814634896E+01
   0.289057254E+05   0.500000000E+04  -0.759381921E+01  -0.556108360E+01  -0.677149227E+01  -0.749509806E+01  -0.777190095E+01  -0.788934326E+01  -0.649044418E+01  -0.654277112E+01  -0.728765574E+01  -0.783381921E+01  -0.828062210E+01
   0.306532480E+05   0.500000000E+04  -0.772707182E+01  -0.569433621E+01  -0.690474488E+01  -0.762835067E+01  -0.790515356E+01  -0.802259587E+01  -0.662369679E+01  -0.667602373E+01  -0.742090835E+01  -0.796707182E+01  -0.841387471E+01
   0.323558892E+05   0.500000000E+04  -0.783055285E+01  -0.579781723E+01  -0.700822591E+01  -0.773183169E+01  -0.800863458E+01  -0.812607689E+01  -0.672717781E+01  -0.677950475E+01  -0.752438938E+01  -0.807055285E+01  -0.851735574E+01
   0.340541807E+05   0.500000000E+04  -0.792347938E+01  -0.589074376E+01  -0.710115244E+01  -0.782475822E+01  -0.810156111E+01  -0.821900343E+01  -0.682010434E+01  -0.687243128E+01  -0.761731591E+01  -0.816347938E+01  -0.861028227E+01
   0.357322101E+05   0.500000000E+04  -0.799533904E+01  -0.596260343E+01  -0.717301210E+01  -0.789661789E+01  -0.817342078E+01  -0.829086309E+01  -0.689196401E+01  -0.694429095E+01  -0.768917557E+01  -0.823533904E+01  -0.868214193E+01
   0.374507882E+05   0.500000000E+04  -0.805514815E+01  -0.602241254E+01  -0.723282121E+01  -0.795642699E+01  -0.823322988E+01  -0.835067220E+01  -0.695177312E+01  -0.700410005E+01  -0.774898468E+01  -0.829514815E+01  -0.874195104E+01
   0.391201456E+05   0.500000000E+04  -0.810606581E+01  -0.607333020E+01  -0.728373887E+01  -0.800734465E+01  -0.828414755E+01  -0.840158986E+01  -0.700269078E+01  -0.705501771E+01  -0.779990234E+01  -0.834606581E+01  -0.879286870E+01
   0.408089743E+05   0.500000000E+04  -0.816613344E+01  -0.613339783E+01  -0.734380650E+01  -0.806741228E+01  -0.834421517E+01  -0.846165749E+01  -0.706275841E+01  -0.711508534E+01  -0.785996997E+01  -0.840613344E+01  -0.885293633E+01
   0.425072974E+05   0.500000000E+04  -0.821105429E+01  -0.617831868E+01  -0.738872735E+01  -0.811233314E+01  -0.838913603E+01  -0.850657834E+01  -0.710767926E+01  -0.716000620E+01  -0.790489082E+01  -0.845105429E+01  -0.889785718E+01
   0.442046899E+05   0.500000000E+04  -0.824870437E+01  -0.621596876E+01  -0.742637743E+01  -0.814998321E+01  -0.842678610E+01  -0.854422842E+01  -0.714532933E+01  -0.719765627E+01  -0.794254090E+01  -0.848870437E+01  -0.893550726E+01
   0.459985570E+05   0.500000000E+04  -0.828397236E+01  -0.625123675E+01  -0.746164542E+01  -0.818525121E+01  -0.846205410E+01  -0.857949641E+01  -0.718059733E+01  -0.723292427E+01  -0.797780889E+01  -0.852397236E+01  -0.897077525E+01
   0.476741939E+05   0.500000000E+04  -0.831374831E+01  -0.628101270E+01  -0.749142137E+01  -0.821502715E+01  -0.849183005E+01  -0.860927236E+01  -0.721037328E+01  -0.726270022E+01  -0.800758484E+01  -0.855374831E+01  -0.900055120E+01
   0.493237041E+05   0.500000000E+04  -0.833901466E+01  -0.630627905E+01  -0.751668772E+01  -0.824029351E+01  -0.851709640E+01  -0.863453871E+01  -0.723563963E+01  -0.728796657E+01  -0.803285119E+01  -0.857901466E+01  -0.902581755E+01
   0.510585808E+05   0.500000000E+04  -0.835819287E+01  -0.632545726E+01  -0.753586594E+01  -0.825947172E+01  -0.853627461E+01  -0.865371692E+01  -0.725481784E+01  -0.730714478E+01  -0.805202940E+01  -0.859819287E+01  -0.904499577E+01
   0.527520002E+05   0.500000000E+04  -0.837621327E+01  -0.634347766E+01  -0.755388633E+01  -0.827749211E+01  -0.855429500E+01  -0.867173732E+01  -0.727283823E+01  -0.732516517E+01  -0.807004980E+01  -0.861621327E+01  -0.906301616E+01
   0.545187614E+05   0.500000000E+04  -0.839322613E+01  -0.636049052E+01  -0.757089920E+01  -0.829450498E+01  -0.857130787E+01  -0.868875018E+01  -0.728985110E+01  -0.734217804E+01  -0.808706267E+01  -0.863322613E+01  -0.908002903E+01
   0.562319211E+05   0.500000000E+04  -0.840820139E+01  -0.637546577E+01  -0.758587445E+01  -0.830948023E+01  -0.858628312E+01  -0.870372543E+01  -0.730482635E+01  -0.735715329E+01  -0.810203792E+01  -0.864820139E+01  -0.909500428E+01
   0.578728620E+05   0.500000000E+04  -0.842140068E+01  -0.638866507E+01  -0.759907374E+01  -0.832267952E+01  -0.859948241E+01  -0.871692473E+01  -0.731802564E+01  -0.737035258E+01  -0.811523721E+01  -0.866140068E+01  -0.910820357E+01
   0.595628789E+05   0.500000000E+04  -0.843422622E+01  -0.640149061E+01  -0.761189928E+01  -0.833550506E+01  -0.861230795E+01  -0.872975027E+01  -0.733085118E+01  -0.738317812E+01  -0.812806275E+01  -0.867422622E+01  -0.912102911E+01
   0.613042934E+05   0.500000000E+04  -0.844840512E+01  -0.641566951E+01  -0.762607818E+01  -0.834968397E+01  -0.862648686E+01  -0.874392917E+01  -0.734503009E+01  -0.739735703E+01  -0.814224165E+01  -0.868840512E+01  -0.913520801E+01
   0.629574034E+05   0.500000000E+04  -0.845647679E+01  -0.642374118E+01  -0.763414985E+01  -0.835775563E+01  -0.863455852E+01  -0.875200084E+01  -0.735310176E+01  -0.740542869E+01  -0.815031332E+01  -0.869647679E+01  -0.914327968E+01
   0.646706589E+05   0.500000000E+04  -0.846445647E+01  -0.643172086E+01  -0.764212953E+01  -0.836573531E+01  -0.864253820E+01  -0.875998052E+01  -0.736108143E+01  -0.741340837E+01  -0.815829300E+01  -0.870445647E+01  -0.915125936E+01
   0.664357065E+05   0.500000000E+04  -0.847202923E+01  -0.643929361E+01  -0.764970229E+01  -0.837330807E+01  -0.865011096E+01  -0.876755327E+01  -0.736865419E+01  -0.742098113E+01  -0.816586576E+01  -0.871202923E+01  -0.915883212E+01
   0.680728228E+05   0.500000000E+04  -0.847850623E+01  -0.644577061E+01  -0.765617929E+01  -0.837978507E+01  -0.865658796E+01  -0.877403027E+01  -0.737513119E+01  -0.742745813E+01  -0.817234276E+01  -0.871850623E+01  -0.916530912E+01
   0.697356189E+05   0.500000000E+04  -0.848460275E+01  -0.645186714E+01  -0.766227581E+01  -0.838588160E+01  -0.866268449E+01  -0.878012680E+01  -0.738122772E+01  -0.743355466E+01  -0.817843928E+01  -0.872460275E+01  -0.917140564E+01
   0.714276737E+05   0.500000000E+04  -0.848564431E+01  -0.645290870E+01  -0.766331737E+01  -0.838692316E+01  -0.866372605E+01  -0.878116836E+01  -0.738226928E+01  -0.743459622E+01  -0.817948084E+01  -0.872564431E+01  -0.917244721E+01
   0.731604106E+05   0.500000000E+04  -0.848869448E+01  -0.645595886E+01  -0.766636754E+01  -0.838997332E+01  -0.866677621E+01  -0.878421852E+01  -0.738531944E+01  -0.743764638E+01  -0.818253101E+01  -0.872869448E+01  -0.917549737E+01
