   0.000000000E+00   0.500000000E+04  -0.181080492E+01   0.221930693E+00  -0.988477981E+00  -0.171208376E+01  -0.198888665E+01  -0.210632897E+01  -0.707429885E+00  -0.759756824E+00  -0.150464145E+01  -0.205080492E+01  -0.249760781E+01
   0.170644036E+04   0.500000000E+04  -0.199970829E+01   0.330273244E-01  -0.117738135E+01  -0.190098713E+01  -0.217779002E+01  -0.229523234E+01  -0.896333254E+00  -0.948660193E+00  -0.169354482E+01  -0.223970829E+01  -0.268651118E+01
   0.340689967E+04   0.500000000E+04  -0.211176142E+01  -0.790258109E-01  -0.128943448E+01  -0.201304027E+01  -0.228984316E+01  -0.240728547E+01  -0.100838639E+01  -0.106071333E+01  -0.180559795E+01  -0.235176142E+01  -0.279856432E+01
   0.518400075E+04   0.500000000E+04  -0.214975083E+01  -0.117015214E+00  -0.132742389E+01  -0.205102967E+01  -0.232783256E+01  -0.244527487E+01  -0.104637579E+01  -0.109870273E+01  -0.184358736E+01  -0.238975083E+01  -0.283655372E+01
   0.680185822E+04   0.500000000E+04  -0.259945998E+01  -0.566724366E+00  -0.177713304E+01  -0.250073882E+01  -0.277754171E+01  -0.289498403E+01  -0.149608494E+01  -0.154841188E+01  -0.229329651E+01  -0.283945998E+01  -0.328626287E+01
   0.870695358E+04   0.500000000E+04  -0.495767577E+01  -0.292494016E+01  -0.413534883E+01  -0.485895461E+01  -0.513575750E+01  -0.525319982E+01  -0.385430073E+01  -0.390662767E+01  -0.465151230E+01  -0.519767577E+01  -0.564447866E+01
   0.103498317E+05   0.500000000E+04  -0.633543159E+01  -0.430269598E+01  -0.551310466E+01  -0.623671044E+01  -0.651351333E+01  -0.663095564E+01  -0.523205656E+01  -0.528438350E+01  -0.602926812E+01  -0.657543159E+01  -0.702223449E+01
   0.119648531E+05   0.500000000E+04  -0.657113880E+01  -0.453840319E+01  -0.574881186E+01  -0.647241765E+01  -0.674922054E+01  -0.686666285E+01  -0.546776377E+01  -0.552009071E+01  -0.626497533E+01  -0.681113880E+01  -0.725794169E+01
   0.137240056E+05   0.500000000E+04  -0.688383337E+01  -0.485109776E+01  -0.606150643E+01  -0.678511221E+01  -0.706191510E+01  -0.717935742E+01  -0.578045833E+01  -0.583278527E+01  -0.657766990E+01  -0.712383337E+01  -0.757063626E+01
   0.154146383E+05   0.500000000E+04  -0.686044132E+01  -0.482770571E+01  -0.603811438E+01  -0.676172016E+01  -0.703852306E+01  -0.715596537E+01  -0.575706629E+01  -0.580939323E+01  -0.655427785E+01  -0.710044132E+01  -0.754724421E+01
   0.170386705E+05   0.500000000E+04  -0.678245518E+01  -0.474971957E+01  -0.596012824E+01  -0.668373402E+01  -0.696053692E+01  -0.707797923E+01  -0.567908015E+01  -0.573140708E+01  -0.647629171E+01  -0.702245518E+01  -0.746925807E+01
   0.187883699E+05   0.500000000E+04  -0.669889641E+01  -0.466616080E+01  -0.587656947E+01  -0.660017525E+01  -0.687697815E+01  -0.699442046E+01  -0.559552138E+01  -0.564784832E+01  -0.639273294E+01  -0.693889641E+01  -0.738569930E+01
   0.204139304E+05   0.500000000E+04  -0.656209897E+01  -0.452936336E+01  -0.573977203E+01  -0.646337781E+01  -0.674018070E+01  -0.685762302E+01  -0.545872393E+01  -0.551105087E+01  -0.625593550E+01  -0.680209897E+01  -0.724890186E+01
   0.221173649E+05   0.500000000E+04  -0.647488241E+01  -0.444214680E+01  -0.565255548E+01  -0.637616126E+01  -0.665296415E+01  -0.677040646E+01  -0.537150738E+01  -0.542383432E+01  -0.616871895E+01  -0.671488241E+01  -0.716168531E+01
   0.238007428E+05   0.500000000E+04  -0.644768201E+01  -0.441494639E+01  -0.562535507E+01  -0.634896085E+01  -0.662576374E+01  -0.674320605E+01  -0.534430697E+01  -0.539663391E+01  -0.614151854E+01  -0.668768201E+01  -0.713448490E+01
   0.255359186E+05   0.500000000E+04  -0.642540416E+01  -0.439266855E+01  -0.560307722E+01  -0.632668300E+01  -0.660348589E+01  -0.672092821E+01  -0.532202912E+01  -0.537435606E+01  -0.611924069E+01  -0.666540416E+01  -0.711220705E+01
   0.272160270E+05   0.500000000E+04  -0.640835352E+01  -0.437561791E+01  -0.558602658E+01  -0.630963236E+01  -0.658643525E+01  -0.670387757E+01  -0.530497848E+01  -0.535730542E+01  -0.610219005E+01  -0.664835352E+01  -0.709515641E+01
   0.289454216E+05   0.500000000E+04  -0.643236413E+01  -0.439962852E+01  -0.561003719E+01  -0.633364298E+01  -0.661044587E+01  -0.672788818E+01  -0.532898910E+01  -0.538131604E+01  -0.612620066E+01  -0.667236413E+01  -0.711916703E+01
   0.306111569E+05   0.500000000E+04  -0.646980920E+01  -0.443707358E+01  -0.564748226E+01  -0.637108804E+01  -0.664789093E+01  -0.676533325E+01  -0.536643416E+01  -0.541876110E+01  -0.616364573E+01  -0.670980920E+01  -0.715661209E+01
   0.323391193E+05   0.500000000E+04  -0.642352774E+01  -0.439079212E+01  -0.560120080E+01  -0.632480658E+01  -0.660160947E+01  -0.671905178E+01  -0.532015270E+01  -0.537247964E+01  -0.611736427E+01  -0.666352774E+01  -0.711033063E+01
   0.340064849E+05   0.500000000E+04  -0.639093411E+01  -0.435819849E+01  -0.556860717E+01  -0.629221295E+01  -0.656901584E+01  -0.668645815E+01  -0.528755907E+01  -0.533988601E+01  -0.608477064E+01  -0.663093411E+01  -0.707773700E+01
   0.357167979E+05   0.500000000E+04  -0.637066530E+01  -0.433792968E+01  -0.554833836E+01  -0.627194414E+01  -0.654874703E+01  -0.666618935E+01  -0.526729026E+01  -0.531961720E+01  -0.606450183E+01  -0.661066530E+01  -0.705746819E+01
