   0.000000000E+00   0.500000000E+04  -0.179604661E+01   0.236688999E+00  -0.973719675E+00  -0.169732546E+01  -0.197412835E+01  -0.209157066E+01  -0.692671579E+00  -0.744998519E+00  -0.148988314E+01  -0.203604661E+01  -0.248284951E+01
   0.170644036E+04   0.500000000E+04               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN
   0.340689967E+04   0.500000000E+04  -0.356057398E+01  -0.152783837E+01  -0.273824705E+01  -0.346185283E+01  -0.373865572E+01  -0.385609803E+01  -0.245719895E+01  -0.250952589E+01  -0.325441052E+01  -0.380057398E+01  -0.424737688E+01
   0.518400075E+04   0.500000000E+04  -0.442113697E+01  -0.238840136E+01  -0.359881003E+01  -0.432241581E+01  -0.459921870E+01  -0.471666102E+01  -0.331776193E+01  -0.337008887E+01  -0.411497350E+01  -0.466113697E+01  -0.510793986E+01
   0.680185822E+04   0.500000000E+04  -0.369328384E+01  -0.166054822E+01  -0.287095690E+01  -0.359456268E+01  -0.387136557E+01  -0.398880788E+01  -0.258990880E+01  -0.264223574E+01  -0.338712037E+01  -0.393328384E+01  -0.438008673E+01
   0.859178731E+04   0.500000000E+04  -0.498610195E+01  -0.295336634E+01  -0.416377501E+01  -0.488738080E+01  -0.516418369E+01  -0.528162600E+01  -0.388272692E+01  -0.393505386E+01  -0.467993848E+01  -0.522610195E+01  -0.567290484E+01
   0.102377142E+05   0.500000000E+04  -0.549462559E+01  -0.346188998E+01  -0.467229865E+01  -0.539590444E+01  -0.567270733E+01  -0.579014964E+01  -0.439125056E+01  -0.444357750E+01  -0.518846212E+01  -0.573462559E+01  -0.618142848E+01
   0.119387923E+05   0.500000000E+04  -0.579794584E+01  -0.376521023E+01  -0.497561890E+01  -0.569922468E+01  -0.597602758E+01  -0.609346989E+01  -0.469457081E+01  -0.474689775E+01  -0.549178237E+01  -0.603794584E+01  -0.648474873E+01
   0.136503812E+05   0.500000000E+04  -0.614452519E+01  -0.411178958E+01  -0.532219825E+01  -0.604580404E+01  -0.632260693E+01  -0.644004924E+01  -0.504115016E+01  -0.509347710E+01  -0.583836172E+01  -0.638452519E+01  -0.683132808E+01
   0.153101942E+05   0.500000000E+04  -0.640298653E+01  -0.437025092E+01  -0.558065960E+01  -0.630426538E+01  -0.658106827E+01  -0.669851058E+01  -0.529961150E+01  -0.535193844E+01  -0.609682306E+01  -0.664298653E+01  -0.708978943E+01
   0.170149748E+05   0.500000000E+04  -0.665043474E+01  -0.461769913E+01  -0.582810780E+01  -0.655171358E+01  -0.682851647E+01  -0.694595879E+01  -0.554705970E+01  -0.559938664E+01  -0.634427127E+01  -0.689043474E+01  -0.733723763E+01
   0.187098893E+05   0.500000000E+04  -0.688964671E+01  -0.485691110E+01  -0.606731977E+01  -0.679092556E+01  -0.706772845E+01  -0.718517076E+01  -0.578627168E+01  -0.583859862E+01  -0.658348324E+01  -0.712964671E+01  -0.757644960E+01
   0.204060019E+05   0.500000000E+04  -0.714013306E+01  -0.510739744E+01  -0.631780612E+01  -0.704141190E+01  -0.731821479E+01  -0.743565710E+01  -0.603675802E+01  -0.608908496E+01  -0.683396959E+01  -0.738013306E+01  -0.782693595E+01
   0.221213115E+05   0.500000000E+04  -0.735353644E+01  -0.532080082E+01  -0.653120950E+01  -0.725481528E+01  -0.753161817E+01  -0.764906048E+01  -0.625016140E+01  -0.630248834E+01  -0.704737297E+01  -0.759353644E+01  -0.804033933E+01
   0.238287406E+05   0.500000000E+04  -0.754747565E+01  -0.551474004E+01  -0.672514872E+01  -0.744875450E+01  -0.772555739E+01  -0.784299970E+01  -0.644410062E+01  -0.649642756E+01  -0.724131218E+01  -0.778747565E+01  -0.823427855E+01
   0.255047426E+05   0.500000000E+04  -0.770676703E+01  -0.567403141E+01  -0.688444009E+01  -0.760804587E+01  -0.788484876E+01  -0.800229108E+01  -0.660339199E+01  -0.665571893E+01  -0.740060356E+01  -0.794676703E+01  -0.839356992E+01
   0.272078906E+05   0.500000000E+04  -0.784366761E+01  -0.581093200E+01  -0.702134068E+01  -0.774494646E+01  -0.802174935E+01  -0.813919166E+01  -0.674029258E+01  -0.679261952E+01  -0.753750415E+01  -0.808366761E+01  -0.853047051E+01
   0.289240410E+05   0.500000000E+04  -0.796015756E+01  -0.592742195E+01  -0.713783062E+01  -0.786143640E+01  -0.813823929E+01  -0.825568161E+01  -0.685678252E+01  -0.690910946E+01  -0.765399409E+01  -0.820015756E+01  -0.864696045E+01
   0.306377296E+05   0.500000000E+04  -0.805702604E+01  -0.602429042E+01  -0.723469910E+01  -0.795830488E+01  -0.823510777E+01  -0.835255009E+01  -0.695365100E+01  -0.700597794E+01  -0.775086257E+01  -0.829702604E+01  -0.874382893E+01
