   0.000000000E+00   0.500000000E+04  -0.180689647E+01   0.225839143E+00  -0.984569531E+00  -0.170817531E+01  -0.198497821E+01  -0.210242052E+01  -0.703521436E+00  -0.755848375E+00  -0.150073300E+01  -0.204689647E+01  -0.249369936E+01
   0.170644036E+04   0.500000000E+04   0.919234838E+00   0.295197045E+01   0.174156178E+01   0.101795599E+01   0.741153103E+00   0.623710790E+00   0.202260987E+01   0.197028293E+01   0.122539831E+01   0.679234838E+00   0.232431946E+00
   0.340689967E+04   0.500000000E+04               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN               NaN
   0.518400075E+04   0.500000000E+04  -0.325695216E+01  -0.122421655E+01  -0.243462523E+01  -0.315823101E+01  -0.343503390E+01  -0.355247621E+01  -0.215357713E+01  -0.220590407E+01  -0.295078870E+01  -0.349695216E+01  -0.394375506E+01
   0.680185822E+04   0.500000000E+04  -0.811217811E+00   0.122151780E+01   0.111091280E-01  -0.712496655E+00  -0.989299546E+00  -0.110674186E+01   0.292157224E+00   0.239830285E+00  -0.505054342E+00  -0.105121781E+01  -0.149802070E+01
   0.858902429E+04   0.500000000E+04  -0.272625036E+01  -0.693514748E+00  -0.190392342E+01  -0.262752920E+01  -0.290433210E+01  -0.302177441E+01  -0.162287533E+01  -0.167520227E+01  -0.242008689E+01  -0.296625036E+01  -0.341305325E+01
   0.102323690E+05   0.500000000E+04  -0.346471531E+01  -0.143197969E+01  -0.264238837E+01  -0.336599415E+01  -0.364279704E+01  -0.376023935E+01  -0.236134027E+01  -0.241366721E+01  -0.315855184E+01  -0.370471531E+01  -0.415151820E+01
   0.119371412E+05   0.500000000E+04  -0.330816880E+01  -0.127543319E+01  -0.248584186E+01  -0.320944764E+01  -0.348625054E+01  -0.360369285E+01  -0.220479377E+01  -0.225712070E+01  -0.300200533E+01  -0.354816880E+01  -0.399497169E+01
   0.136543414E+05   0.500000000E+04  -0.700470805E+01  -0.497197243E+01  -0.618238111E+01  -0.690598689E+01  -0.718278978E+01  -0.730023210E+01  -0.590133301E+01  -0.595365995E+01  -0.669854458E+01  -0.724470805E+01  -0.769151094E+01
   0.153052159E+05   0.500000000E+04  -0.719680117E+01  -0.516406556E+01  -0.637447423E+01  -0.709808001E+01  -0.737488290E+01  -0.749232522E+01  -0.609342614E+01  -0.614575307E+01  -0.689063770E+01  -0.743680117E+01  -0.788360406E+01
   0.170054752E+05   0.500000000E+04  -0.720808951E+01  -0.517535390E+01  -0.638576257E+01  -0.710936835E+01  -0.738617124E+01  -0.750361356E+01  -0.610471447E+01  -0.615704141E+01  -0.690192604E+01  -0.744808951E+01  -0.789489240E+01
   0.187231058E+05   0.500000000E+04  -0.720290804E+01  -0.517017242E+01  -0.638058110E+01  -0.710418688E+01  -0.738098977E+01  -0.749843208E+01  -0.609953300E+01  -0.615185994E+01  -0.689674457E+01  -0.744290804E+01  -0.788971093E+01
   0.204173780E+05   0.500000000E+04  -0.719554940E+01  -0.516281379E+01  -0.637322246E+01  -0.709682825E+01  -0.737363114E+01  -0.749107345E+01  -0.609217437E+01  -0.614450131E+01  -0.688938593E+01  -0.743554940E+01  -0.788235230E+01
   0.221309617E+05   0.500000000E+04  -0.718385920E+01  -0.515112359E+01  -0.636153226E+01  -0.708513804E+01  -0.736194093E+01  -0.747938325E+01  -0.608048417E+01  -0.613281110E+01  -0.687769573E+01  -0.742385920E+01  -0.787066209E+01
   0.238002392E+05   0.500000000E+04  -0.718081208E+01  -0.514807646E+01  -0.635848514E+01  -0.708209092E+01  -0.735889381E+01  -0.747633612E+01  -0.607743704E+01  -0.612976398E+01  -0.687464861E+01  -0.742081208E+01  -0.786761497E+01
   0.255109811E+05   0.500000000E+04  -0.718409373E+01  -0.515135812E+01  -0.636176679E+01  -0.708537258E+01  -0.736217547E+01  -0.747961778E+01  -0.608071870E+01  -0.613304564E+01  -0.687793026E+01  -0.742409373E+01  -0.787089662E+01
