  0.0000000000E+000  0.0000000000E+000
  1.7491013639E+003  1.2604625526E+038
  3.4920721607E+003  1.2602697308E+038
  5.3136007693E+003  1.1864830509E+038
  6.9719046744E+003  9.2262198763E+037
  8.9246274174E+003  5.6443666859E+037
  1.0508292175E+004  1.0501832853E+038
  1.2121495325E+004  1.2125009849E+038
  1.3832751775E+004  1.1998523429E+038
  1.5473102974E+004  1.1695167872E+038
  1.7109018386E+004  1.1741897223E+038
  1.8729211770E+004  1.1467562231E+038
  2.0468061638E+004  1.1144820159E+038
  2.2148620838E+004  1.0863024528E+038
  2.3884997488E+004  1.0592582644E+038
  2.5595221185E+004  1.0352236948E+038
  2.7303257372E+004  1.0139514662E+038
  2.8990344298E+004  9.9517672524E+037
  3.0692986533E+004  9.7738630777E+037
  3.2397814293E+004  9.6240920929E+037
  3.4089769766E+004  9.4924376920E+037
  3.5826450385E+004  9.3731917406E+037
  3.7524096610E+004  9.2690868676E+037
  3.9247733515E+004  9.1706334626E+037
  4.0901243708E+004  9.0827397225E+037
  4.2652698659E+004  8.9954045056E+037
  4.4309059190E+004  8.9156686161E+037
  4.6057892780E+004  8.8379951584E+037
  4.7789170802E+004  8.7680801629E+037
  4.9488950222E+004  8.7056913211E+037
  5.1146318398E+004  8.6471330360E+037
  5.2875726357E+004  8.5900754607E+037
  5.4551250360E+004  8.5407763202E+037
  5.6296546799E+004  8.4937727654E+037
  5.7971693953E+004  8.4526320728E+037
  5.9712932371E+004  8.4136880497E+037
  6.1369722669E+004  8.4006792083E+037
  6.3085352252E+004  8.3685100682E+037
  6.4862817435E+004  8.3047697270E+037
  6.6536354186E+004  8.2610586708E+037
  6.8266605199E+004  8.2303496049E+037
  7.0053497738E+004  8.2058591237E+037
  7.1711432936E+004  8.1265940923E+037
  7.3419839664E+004  8.1077793635E+037
  7.5181771134E+004  8.0937219796E+037
  7.6793381804E+004  8.0843718182E+037
  7.8446876096E+004  8.0774928814E+037
  8.0142015837E+004  8.0727877960E+037
  8.1880574161E+004  8.0532344728E+037
  8.3665742539E+004  8.0452091952E+037
  8.5267910022E+004  8.0420970897E+037
  8.7144569243E+004  8.0414066846E+037
  8.8824383520E+004  8.0426859774E+037
  9.0537262098E+004  8.0750254594E+037
  9.2283053488E+004  8.0888603013E+037
  9.3807504743E+004  8.0945346069E+037
  9.5622379473E+004  8.1008125545E+037
  9.7211720737E+004  8.1071009580E+037
  9.9106048802E+004  8.1157386771E+037
  1.0076160953E+005  8.1336071310E+037
  1.0244119226E+005  8.1497136408E+037
  1.0413762824E+005  8.1583131097E+037
  1.0584384410E+005  8.1645345516E+037
  1.0755556278E+005  8.1707652564E+037
  1.0927298570E+005  8.1777235910E+037
  1.1100029083E+005  8.1562041752E+037
  1.1274347936E+005  8.1632236971E+037
  1.1421219907E+005  8.1742808461E+037
  1.1599661478E+005  8.1880672983E+037
  1.1780471587E+005  8.2016498229E+037
  1.1932682043E+005  8.2130426872E+037
  1.2116565497E+005  8.2204140670E+037
  1.2300964075E+005  8.2184675287E+037
  1.2454461189E+005  8.2220306649E+037
  1.2638126055E+005  8.2309587992E+037
  1.2790843411E+005  8.2409748551E+037
  1.2974263259E+005  8.2551286548E+037
  1.3127907408E+005  8.2985439739E+037
  1.3314185144E+005  8.3153626087E+037
  1.3471732036E+005  8.3297630624E+037
  1.3664392174E+005  8.3483755286E+037
  1.3828494689E+005  8.3646375981E+037
  1.3996244108E+005  8.3814355536E+037
  1.4167963313E+005  8.3843313543E+037
  1.4343918352E+005  8.3964884241E+037
  1.4487879047E+005  8.4078625423E+037
  1.4671973931E+005  8.4240085874E+037
  1.4860802580E+005  8.4412081670E+037
  1.5015344919E+005  8.4556881568E+037
  1.5173021935E+005  8.4643740434E+037
  1.5374562886E+005  8.4804063541E+037
  1.5539364552E+005  8.4942771745E+037
  1.5707336462E+005  8.5093484794E+037
  1.5878464541E+005  8.5253811190E+037
  1.6052724169E+005  8.5292894034E+037
  1.6230081305E+005  8.5483795380E+037
  1.6410493865E+005  8.5691622658E+037
  1.6547779199E+005  8.5844910714E+037
  1.6733417730E+005  8.6048514534E+037
  1.6921964832E+005  8.6254992199E+037
  1.7065247385E+005  8.6428879663E+037
  1.7258736903E+005  8.6600481727E+037
  1.7405654135E+005  8.6732467759E+037
  1.7603894030E+005  8.6923753113E+037
  1.7754303909E+005  8.7073531173E+037
  1.7906170163E+005  8.7226556032E+037
  1.8110886381E+005  8.7433003179E+037
  1.8266069152E+005  8.7551900135E+037
  1.8420332001E+005  8.7662840488E+037
  1.8625808419E+005  8.7820636993E+037
  1.8777758087E+005  8.7947613080E+037
  1.8928273264E+005  8.8080864465E+037
  1.9129034869E+005  8.8127818201E+037
  1.9277018596E+005  8.8242260944E+037
  1.9474177608E+005  8.8421869870E+037
  1.9622237878E+005  8.8563227221E+037
  1.9769072424E+005  8.8705546481E+037
  1.9965039835E+005  8.8898889394E+037
  2.0109678137E+005  8.9214550029E+037
  2.0302402865E+005  8.9453465615E+037
  2.0494696132E+005  8.9689631075E+037
  2.0637923258E+005  8.9861060254E+037
  2.0828943699E+005  9.0089589735E+037
  2.0970333552E+005  9.0260785889E+037
  2.1159124896E+005  9.0548218279E+037
  2.1300331308E+005  9.0713202501E+037
  2.1487578018E+005  9.0923226717E+037
  2.1673779740E+005  9.1135609461E+037
  2.1811743546E+005  9.1299008528E+037
  2.1996052018E+005  9.1524837061E+037
  2.2178651316E+005  9.1569803371E+037
  2.2360967385E+005  9.1798033402E+037
  2.2496467590E+005  9.1969332021E+037
  2.2676053019E+005  9.2193428584E+037
  2.2854915034E+005  9.2416662786E+037
  2.3031744756E+005  9.2638344176E+037
  2.3164483922E+005  9.2718710898E+037
  2.3340017049E+005  9.2942459462E+037
  2.3515132734E+005  9.3187492493E+037
  2.3688791663E+005  9.3429031439E+037
  2.3861589826E+005  9.3665057533E+037
  2.4032562062E+005  9.3895092984E+037
  2.4201943331E+005  9.4020795951E+037
  2.4371484352E+005  9.4109330206E+037
  2.4541455661E+005  9.4213807301E+037
  2.4709664617E+005  9.4338865753E+037
  2.4875305311E+005  9.4480317608E+037
  2.5040779097E+005  9.4636350705E+037
  2.5205327313E+005  9.4957901782E+037
  2.5410313865E+005  9.5209640248E+037
  2.5572863938E+005  9.5414361054E+037
  2.5734901245E+005  9.5622984167E+037
  2.5895806344E+005  9.5834726965E+037
  2.6055874095E+005  9.6023317436E+037
