   0.000000000E+00   0.500000000E+04  -0.181130915E+01   0.221426461E+00  -0.988982213E+00  -0.171258800E+01  -0.198939089E+01  -0.210683320E+01  -0.707934117E+00  -0.760261056E+00  -0.150514568E+01  -0.205130915E+01  -0.249811204E+01
   0.170644036E+04   0.500000000E+04  -0.187565321E+01   0.157082400E+00  -0.105332627E+01  -0.177693206E+01  -0.205373495E+01  -0.217117726E+01  -0.772278178E+00  -0.824605117E+00  -0.156948974E+01  -0.211565321E+01  -0.256245610E+01
   0.340689967E+04   0.500000000E+04  -0.193448000E+01   0.982556152E-01  -0.111215306E+01  -0.183575884E+01  -0.211256173E+01  -0.223000405E+01  -0.831104963E+00  -0.883431902E+00  -0.162831653E+01  -0.217448000E+01  -0.262128289E+01
   0.518400075E+04   0.500000000E+04  -0.181471182E+01   0.218023790E+00  -0.992384884E+00  -0.171599067E+01  -0.199279356E+01  -0.211023587E+01  -0.711336789E+00  -0.763663728E+00  -0.150854835E+01  -0.205471182E+01  -0.250151471E+01
   0.680185822E+04   0.500000000E+04  -0.257986034E+01  -0.547124723E+00  -0.175753340E+01  -0.248113918E+01  -0.275794207E+01  -0.287538438E+01  -0.147648530E+01  -0.152881224E+01  -0.227369687E+01  -0.281986034E+01  -0.326666323E+01
   0.870695358E+04   0.500000000E+04  -0.615930287E+01  -0.412656726E+01  -0.533697593E+01  -0.606058171E+01  -0.633738461E+01  -0.645482692E+01  -0.505592784E+01  -0.510825477E+01  -0.585313940E+01  -0.639930287E+01  -0.684610576E+01
   0.103498317E+05   0.500000000E+04  -0.634688237E+01  -0.431414676E+01  -0.552455543E+01  -0.624816121E+01  -0.652496410E+01  -0.664240642E+01  -0.524350733E+01  -0.529583427E+01  -0.604071890E+01  -0.658688237E+01  -0.703368526E+01
   0.119646327E+05   0.500000000E+04  -0.654470034E+01  -0.451196473E+01  -0.572237340E+01  -0.644597918E+01  -0.672278207E+01  -0.684022439E+01  -0.544132530E+01  -0.549365224E+01  -0.623853687E+01  -0.678470034E+01  -0.723150323E+01
   0.137235485E+05   0.500000000E+04  -0.685496432E+01  -0.482222870E+01  -0.603263738E+01  -0.675624316E+01  -0.703304605E+01  -0.715048836E+01  -0.575158928E+01  -0.580391622E+01  -0.654880085E+01  -0.709496432E+01  -0.754176721E+01
   0.154139590E+05   0.500000000E+04  -0.681166211E+01  -0.477892649E+01  -0.598933517E+01  -0.671294095E+01  -0.698974384E+01  -0.710718615E+01  -0.570828707E+01  -0.576061401E+01  -0.650549864E+01  -0.705166211E+01  -0.749846500E+01
   0.170378402E+05   0.500000000E+04  -0.672518435E+01  -0.469244874E+01  -0.590285741E+01  -0.662646319E+01  -0.690326608E+01  -0.702070840E+01  -0.562180931E+01  -0.567413625E+01  -0.641902088E+01  -0.696518435E+01  -0.741198724E+01
