  1.2130478332E+015  9.6052097102E-024  1.5554132305E+029
  2.4350307059E+015  9.6312652332E-024  3.1228240126E+029
  3.6660227492E+015  9.6575217332E-024  4.7023248886E+029
  4.9060989911E+015  9.6839807607E-024  6.2940091144E+029
  6.1553353744E+015  9.7106438776E-024  7.8979706652E+029
  7.4138087746E+015  9.7375126583E-024  9.5143042411E+029
  8.6815970188E+015  9.7645886891E-024  1.1143105273E+030
  9.9587789046E+015  9.7918735687E-024  1.2784469927E+030
  1.1245434219E+016  9.8193689079E-024  1.4438495112E+030
  1.2541643761E+016  9.8470763302E-024  1.6105278484E+030
  1.3847489357E+016  9.8749974713E-024  1.7784918452E+030
  1.5163053890E+016  9.9031339799E-024  1.9477514184E+030
  1.6488421312E+016  9.9314875171E-024  2.1183165614E+030
  1.7823676675E+016  9.9600597570E-024  2.2901973445E+030
  1.9168906148E+016  9.9888523866E-024  2.4634039159E+030
  2.0524197044E+016  1.0017867106E-023  2.6379465019E+030
  2.1889637841E+016  1.0047105627E-023  2.8138354078E+030
  2.3265318211E+016  1.0076569678E-023  2.9910810182E+030
  2.4651329043E+016  1.0106260997E-023  3.1696937980E+030
  2.6047762471E+016  1.0136181338E-023  3.3496842928E+030
  2.7454711897E+016  1.0166332467E-023  3.5310631294E+030
  2.8872272026E+016  1.0196716164E-023  3.7138410167E+030
  3.0300538888E+016  1.0227334223E-023  3.8980287462E+030
  3.1739609871E+016  1.0258188452E-023  4.0836371925E+030
  3.3189583750E+016  1.0289280673E-023  4.2706773143E+030
  3.4650560720E+016  1.0320612721E-023  4.4591601546E+030
  3.6122642425E+016  1.0352186446E-023  4.6490968417E+030
  3.7605931995E+016  1.0384003712E-023  4.8404985899E+030
  3.9100534078E+016  1.0416066398E-023  5.0333766996E+030
  4.0606554873E+016  1.0448376397E-023  5.2277425588E+030
  4.2124102171E+016  1.0480935617E-023  5.4236076429E+030
  4.3653285386E+016  1.0513745980E-023  5.6209835162E+030
  4.5194215602E+016  1.0546809422E-023  5.8198818321E+030
  4.6747005603E+016  1.0580127897E-023  6.0203143337E+030
  4.8311769918E+016  1.0613703371E-023  6.2222928549E+030
  4.9888624867E+016  1.0647537826E-023  6.4258293207E+030
  5.1477688597E+016  1.0681633261E-023  6.6309357483E+030
  5.3079081130E+016  1.0715991689E-023  6.8376242474E+030
