   0.000000000E+00   0.500000000E+04  -0.245891409E+01  -0.426178475E+00  -0.163658715E+01  -0.236019293E+01  -0.263699582E+01  -0.275443814E+01  -0.135553905E+01  -0.140786599E+01  -0.215275062E+01  -0.269891409E+01  -0.314571698E+01
   0.170001173E+04   0.500000000E+04  -0.240989861E+01  -0.377162995E+00  -0.158757167E+01  -0.231117745E+01  -0.258798034E+01  -0.270542266E+01  -0.130652357E+01  -0.135885051E+01  -0.210373514E+01  -0.264989861E+01  -0.309670150E+01
   0.340008279E+04   0.500000000E+04  -0.783698929E+01  -0.580425367E+01  -0.701466235E+01  -0.773826813E+01  -0.801507102E+01  -0.813251333E+01  -0.673361425E+01  -0.678594119E+01  -0.753082582E+01  -0.807698929E+01  -0.852379218E+01
   0.510014112E+04   0.500000000E+04  -0.753747208E+01  -0.550473647E+01  -0.671514515E+01  -0.743875093E+01  -0.771555382E+01  -0.783299613E+01  -0.643409705E+01  -0.648642399E+01  -0.723130862E+01  -0.777747208E+01  -0.822427498E+01
   0.680008574E+04   0.500000000E+04  -0.732214769E+01  -0.528941208E+01  -0.649982075E+01  -0.722342653E+01  -0.750022943E+01  -0.761767174E+01  -0.621877266E+01  -0.627109959E+01  -0.701598422E+01  -0.756214769E+01  -0.800895058E+01
   0.850001511E+04   0.500000000E+04  -0.715928383E+01  -0.512654822E+01  -0.633695689E+01  -0.706056268E+01  -0.733736557E+01  -0.745480788E+01  -0.605590880E+01  -0.610823574E+01  -0.685312036E+01  -0.739928383E+01  -0.784608672E+01
   0.102000011E+05   0.500000000E+04  -0.703055207E+01  -0.499781646E+01  -0.620822513E+01  -0.693183092E+01  -0.720863381E+01  -0.732607612E+01  -0.592717704E+01  -0.597950398E+01  -0.672438860E+01  -0.727055207E+01  -0.771735497E+01
   0.119000650E+05   0.500000000E+04  -0.692505047E+01  -0.489231486E+01  -0.610272353E+01  -0.682632931E+01  -0.710313220E+01  -0.722057452E+01  -0.582167543E+01  -0.587400237E+01  -0.661888700E+01  -0.716505047E+01  -0.761185336E+01
   0.136000975E+05   0.500000000E+04  -0.683606665E+01  -0.480333104E+01  -0.601373971E+01  -0.673734549E+01  -0.701414839E+01  -0.713159070E+01  -0.573269162E+01  -0.578501856E+01  -0.652990318E+01  -0.707606665E+01  -0.752286954E+01
   0.153000111E+05   0.500000000E+04  -0.675930267E+01  -0.472656705E+01  -0.593697573E+01  -0.666058151E+01  -0.693738440E+01  -0.705482671E+01  -0.565592763E+01  -0.570825457E+01  -0.645313920E+01  -0.699930267E+01  -0.744610556E+01
   0.170000769E+05   0.500000000E+04  -0.669187648E+01  -0.465914087E+01  -0.586954954E+01  -0.659315532E+01  -0.686995822E+01  -0.698740053E+01  -0.558850145E+01  -0.564082839E+01  -0.638571301E+01  -0.693187648E+01  -0.737867937E+01
   0.187000249E+05   0.500000000E+04  -0.663180789E+01  -0.459907228E+01  -0.580948095E+01  -0.653308673E+01  -0.680988962E+01  -0.692733194E+01  -0.552843285E+01  -0.558075979E+01  -0.632564442E+01  -0.687180789E+01  -0.731861078E+01
   0.204001403E+05   0.500000000E+04  -0.657706921E+01  -0.454433359E+01  -0.575474227E+01  -0.647834805E+01  -0.675515094E+01  -0.687259325E+01  -0.547369417E+01  -0.552602111E+01  -0.627090574E+01  -0.681706921E+01  -0.726387210E+01
   0.221000521E+05   0.500000000E+04  -0.652595693E+01  -0.449322132E+01  -0.570362999E+01  -0.642723577E+01  -0.670403867E+01  -0.682148098E+01  -0.542258190E+01  -0.547490883E+01  -0.621979346E+01  -0.676595693E+01  -0.721275982E+01
   0.238001035E+05   0.500000000E+04  -0.647921713E+01  -0.444648152E+01  -0.565689019E+01  -0.638049597E+01  -0.665729887E+01  -0.677474118E+01  -0.537584210E+01  -0.542816904E+01  -0.617305366E+01  -0.671921713E+01  -0.716602002E+01
   0.255001309E+05   0.500000000E+04  -0.643631452E+01  -0.440357891E+01  -0.561398758E+01  -0.633759336E+01  -0.661439625E+01  -0.673183857E+01  -0.533293948E+01  -0.538526642E+01  -0.613015105E+01  -0.667631452E+01  -0.712311741E+01
   0.272000729E+05   0.500000000E+04  -0.639618640E+01  -0.436345079E+01  -0.557385946E+01  -0.629746525E+01  -0.657426814E+01  -0.669171045E+01  -0.529281137E+01  -0.534513831E+01  -0.609002293E+01  -0.663618640E+01  -0.708298929E+01
   0.289000540E+05   0.500000000E+04  -0.635855839E+01  -0.432582278E+01  -0.553623145E+01  -0.625983723E+01  -0.653664012E+01  -0.665408244E+01  -0.525518336E+01  -0.530751029E+01  -0.605239492E+01  -0.659855839E+01  -0.704536128E+01
   0.306000489E+05   0.500000000E+04  -0.632322333E+01  -0.429048772E+01  -0.550089639E+01  -0.622450218E+01  -0.650130507E+01  -0.661874738E+01  -0.521984830E+01  -0.527217524E+01  -0.601705986E+01  -0.656322333E+01  -0.701002622E+01
   0.323001233E+05   0.500000000E+04  -0.629018874E+01  -0.425745313E+01  -0.546786180E+01  -0.619146758E+01  -0.646827047E+01  -0.658571279E+01  -0.518681370E+01  -0.523914064E+01  -0.598402527E+01  -0.653018874E+01  -0.697699163E+01
   0.340001287E+05   0.500000000E+04  -0.625916141E+01  -0.422642580E+01  -0.543683447E+01  -0.616044025E+01  -0.643724314E+01  -0.655468546E+01  -0.515578637E+01  -0.520811331E+01  -0.595299794E+01  -0.649916141E+01  -0.694596430E+01
   0.357000863E+05   0.500000000E+04  -0.622973499E+01  -0.419699938E+01  -0.540740805E+01  -0.613101384E+01  -0.640781673E+01  -0.652525904E+01  -0.512635996E+01  -0.517868690E+01  -0.592357152E+01  -0.646973499E+01  -0.691653788E+01
   0.374001313E+05   0.500000000E+04  -0.620131626E+01  -0.416858065E+01  -0.537898932E+01  -0.610259511E+01  -0.637939800E+01  -0.649684031E+01  -0.509794123E+01  -0.515026817E+01  -0.589515279E+01  -0.644131626E+01  -0.688811915E+01
   0.391000118E+05   0.500000000E+04  -0.617440146E+01  -0.414166584E+01  -0.535207452E+01  -0.607568030E+01  -0.635248319E+01  -0.646992550E+01  -0.507102642E+01  -0.512335336E+01  -0.586823799E+01  -0.641440146E+01  -0.686120435E+01
