   0.000000000E+00   0.500000000E+04  -0.248240865E+01  -0.449673032E+00  -0.166008171E+01  -0.238368749E+01  -0.266049038E+01  -0.277793269E+01  -0.137903361E+01  -0.143136055E+01  -0.217624518E+01  -0.272240865E+01  -0.316921154E+01
   0.170002203E+04   0.500000000E+04  -0.251462692E+01  -0.481891312E+00  -0.169229999E+01  -0.241590577E+01  -0.269270866E+01  -0.281015097E+01  -0.141125189E+01  -0.146357883E+01  -0.220846346E+01  -0.275462692E+01  -0.320142982E+01
   0.340008722E+04   0.500000000E+04  -0.252189111E+01  -0.489155496E+00  -0.169956417E+01  -0.242316995E+01  -0.269997284E+01  -0.281741516E+01  -0.141851607E+01  -0.147084301E+01  -0.221572764E+01  -0.276189111E+01  -0.320869400E+01
   0.510009626E+04   0.500000000E+04  -0.252918767E+01  -0.496452060E+00  -0.170686073E+01  -0.243046652E+01  -0.270726941E+01  -0.282471172E+01  -0.142581264E+01  -0.147813958E+01  -0.222302420E+01  -0.276918767E+01  -0.321599056E+01
   0.680008245E+04   0.500000000E+04  -0.255426443E+01  -0.521528819E+00  -0.173193749E+01  -0.245554328E+01  -0.273234617E+01  -0.284978848E+01  -0.145088940E+01  -0.150321634E+01  -0.224810096E+01  -0.279426443E+01  -0.324106732E+01
   0.850006601E+04   0.500000000E+04  -0.265022614E+01  -0.617490526E+00  -0.182789920E+01  -0.255150498E+01  -0.282830787E+01  -0.294575019E+01  -0.154685110E+01  -0.159917804E+01  -0.234406267E+01  -0.289022614E+01  -0.333702903E+01
   0.102000041E+05   0.500000000E+04  -0.298804597E+01  -0.955310360E+00  -0.216571903E+01  -0.288932482E+01  -0.316612771E+01  -0.328357002E+01  -0.188467094E+01  -0.193699788E+01  -0.268188250E+01  -0.322804597E+01  -0.367484886E+01
   0.119001022E+05   0.500000000E+04  -0.367654988E+01  -0.164381427E+01  -0.285422294E+01  -0.357782872E+01  -0.385463162E+01  -0.397207393E+01  -0.257317485E+01  -0.262550178E+01  -0.337038641E+01  -0.391654988E+01  -0.436335277E+01
   0.136001022E+05   0.500000000E+04  -0.444026282E+01  -0.240752721E+01  -0.361793588E+01  -0.434154167E+01  -0.461834456E+01  -0.473578687E+01  -0.333688779E+01  -0.338921473E+01  -0.413409935E+01  -0.468026282E+01  -0.512706571E+01
   0.153000096E+05   0.500000000E+04  -0.517783054E+01  -0.314509492E+01  -0.435550360E+01  -0.507910938E+01  -0.535591227E+01  -0.547335458E+01  -0.407445550E+01  -0.412678244E+01  -0.487166707E+01  -0.541783054E+01  -0.586463343E+01
