   0.000000000E+00   0.500000000E+04  -0.192489479E+01   0.107840825E+00  -0.110256785E+01  -0.182617363E+01  -0.210297652E+01  -0.222041884E+01  -0.821519753E+00  -0.873846692E+00  -0.161873132E+01  -0.216489479E+01  -0.261169768E+01
   0.170003310E+04   0.500000000E+04  -0.209826389E+01  -0.655282785E-01  -0.127593695E+01  -0.199954274E+01  -0.227634563E+01  -0.239378794E+01  -0.994888857E+00  -0.104721580E+01  -0.179210042E+01  -0.233826389E+01  -0.278506678E+01
   0.340011404E+04   0.500000000E+04  -0.238704758E+01  -0.354311962E+00  -0.156472064E+01  -0.228832642E+01  -0.256512931E+01  -0.268257162E+01  -0.128367254E+01  -0.133599948E+01  -0.208088411E+01  -0.262704758E+01  -0.307385047E+01
   0.510007038E+04   0.500000000E+04  -0.287202725E+01  -0.839291640E+00  -0.204970031E+01  -0.277330610E+01  -0.305010899E+01  -0.316755130E+01  -0.176865222E+01  -0.182097916E+01  -0.256586378E+01  -0.311202725E+01  -0.355883014E+01
   0.680002929E+04   0.500000000E+04  -0.332957530E+01  -0.129683969E+01  -0.250724837E+01  -0.323085415E+01  -0.350765704E+01  -0.362509935E+01  -0.222620027E+01  -0.227852721E+01  -0.302341183E+01  -0.356957530E+01  -0.401637820E+01
   0.850010495E+04   0.500000000E+04  -0.378298540E+01  -0.175024979E+01  -0.296065846E+01  -0.368426425E+01  -0.396106714E+01  -0.407850945E+01  -0.267961037E+01  -0.273193731E+01  -0.347682193E+01  -0.402298540E+01  -0.446978829E+01
   0.102000838E+05   0.500000000E+04  -0.409707519E+01  -0.206433957E+01  -0.327474825E+01  -0.399835403E+01  -0.427515692E+01  -0.439259923E+01  -0.299370015E+01  -0.304602709E+01  -0.379091172E+01  -0.433707519E+01  -0.478387808E+01
   0.119000558E+05   0.500000000E+04  -0.434262582E+01  -0.230989021E+01  -0.352029888E+01  -0.424390466E+01  -0.452070755E+01  -0.463814987E+01  -0.323925078E+01  -0.329157772E+01  -0.403646235E+01  -0.458262582E+01  -0.502942871E+01
   0.136000913E+05   0.500000000E+04  -0.458419314E+01  -0.255145752E+01  -0.376186620E+01  -0.448547198E+01  -0.476227487E+01  -0.487971719E+01  -0.348081810E+01  -0.353314504E+01  -0.427802967E+01  -0.482419314E+01  -0.527099603E+01
   0.153000957E+05   0.500000000E+04  -0.477352345E+01  -0.274078783E+01  -0.395119651E+01  -0.467480229E+01  -0.495160518E+01  -0.506904749E+01  -0.367014841E+01  -0.372247535E+01  -0.446735998E+01  -0.501352345E+01  -0.546032634E+01
