  0.0000000000E+000  0.0000000000E+000
  1.7105762923E+003  9.6114384998E+002
  3.4449964739E+003  1.0106976301E+003
  5.1282617900E+003  1.1455652504E+003
  6.8130028277E+003  1.3600584270E+003
  8.5017328179E+003  1.5332849197E+003
  1.0207230579E+004  1.6648816109E+003
  1.1907680424E+004  1.7638622377E+003
  1.3602628375E+004  1.8464157396E+003
  1.5301024400E+004  1.9132089043E+003
  1.7001377026E+004  1.9664086097E+003
  1.8702043084E+004  2.0185281255E+003
  2.0401567680E+004  2.0687600824E+003
  2.2103146813E+004  2.1223789371E+003
  2.3802588256E+004  2.1789179044E+003
  2.5504076011E+004  2.2353760102E+003
  2.7203627954E+004  2.2998764311E+003
  2.8904955443E+004  2.3444040183E+003
  3.0605190540E+004  2.3604104873E+003
  3.2304271196E+004  2.3655254419E+003
  3.4004917528E+004  2.3681273330E+003
  3.5703531155E+004  2.3696208363E+003
  3.7401927166E+004  2.3708690676E+003
  3.9101501555E+004  2.3720712846E+003
  4.0801234383E+004  2.3739600904E+003
  4.2501422135E+004  2.3752753454E+003
  4.4201070193E+004  2.3764865741E+003
  4.5901432975E+004  2.3769550900E+003
  4.7602447678E+004  2.3757700205E+003
  4.9304886435E+004  2.3709833453E+003
  5.1006102425E+004  2.3575881232E+003
  5.2703997708E+004  2.3405836516E+003
  5.4404203457E+004  2.3287345508E+003
  5.6102285393E+004  2.3211288890E+003
  5.7802685880E+004  2.3198426138E+003
  5.9502340923E+004  2.3226318355E+003
  6.1201118236E+004  2.3260895651E+003
  6.2901593825E+004  2.3300957379E+003
  6.4601697980E+004  2.3363785666E+003
  6.6302895395E+004  2.3434634449E+003
  6.8003406811E+004  2.3521721709E+003
  6.9705834973E+004  2.3615642027E+003
  7.1404857694E+004  2.3712741778E+003
  7.3103172725E+004  2.3811609962E+003
  7.4802238089E+004  2.3913766910E+003
  7.6502344597E+004  2.4018751465E+003
  7.8201901389E+004  2.4124564331E+003
  7.9901461005E+004  2.4229895330E+003
  8.1601526145E+004  2.4339951414E+003
  8.3303091137E+004  2.4445215698E+003
  8.5004090008E+004  2.4548530886E+003
  8.6705580218E+004  2.4650799988E+003
  8.8404772024E+004  2.4751822234E+003
  9.0102294695E+004  2.4855192003E+003
  9.1803078677E+004  2.4956480555E+003
  9.3502256570E+004  2.5053779275E+003
  9.5201434701E+004  2.5148681284E+003
  9.6901589629E+004  2.5241465674E+003
  9.8601748354E+004  2.5332221054E+003
  1.0030349994E+005  2.5429651963E+003
  1.0200477153E+005  2.5515922902E+003
  1.0370560040E+005  2.5595862257E+003
  1.0540272120E+005  2.5674073215E+003
  1.0710364818E+005  2.5750829975E+003
  1.0880218223E+005  2.5825721501E+003
  1.1050246885E+005  2.5887573557E+003
  1.1220240314E+005  2.5952211712E+003
  1.1390268857E+005  2.6019477748E+003
  1.1560198039E+005  2.6086233088E+003
  1.1730322090E+005  2.6151875372E+003
  1.1900306482E+005  2.6216056991E+003
  1.2070524281E+005  2.6282116290E+003
  1.2240287767E+005  2.6348479532E+003
  1.2410310522E+005  2.6411215972E+003
  1.2580243149E+005  2.6470761571E+003
  1.2750227553E+005  2.6528069160E+003
  1.2920144112E+005  2.6583484039E+003
  1.3090238232E+005  2.6645279490E+003
