   0.000000000E+00   0.500000000E+04  -0.180790871E+01   0.224826905E+00  -0.985581769E+00  -0.170918755E+01  -0.198599044E+01  -0.210343276E+01  -0.704533674E+00  -0.756860613E+00  -0.150174524E+01  -0.204790871E+01  -0.249471160E+01
   0.561729398E+05   0.500000000E+04  -0.733493596E+01  -0.530220035E+01  -0.651260903E+01  -0.723621481E+01  -0.751301770E+01  -0.763046001E+01  -0.623156093E+01  -0.628388787E+01  -0.702877250E+01  -0.757493596E+01  -0.802173886E+01
   0.578040491E+05   0.500000000E+04  -0.735296885E+01  -0.532023324E+01  -0.653064191E+01  -0.725424770E+01  -0.753105059E+01  -0.764849290E+01  -0.624959382E+01  -0.630192076E+01  -0.704680538E+01  -0.759296885E+01  -0.803977174E+01
   0.595053666E+05   0.500000000E+04  -0.737190127E+01  -0.533916565E+01  -0.654957433E+01  -0.727318011E+01  -0.754998300E+01  -0.766742532E+01  -0.626852623E+01  -0.632085317E+01  -0.706573780E+01  -0.761190127E+01  -0.805870416E+01
   0.612785062E+05   0.500000000E+04  -0.739792191E+01  -0.536518630E+01  -0.657559497E+01  -0.729920075E+01  -0.757600364E+01  -0.769344596E+01  -0.629454687E+01  -0.634687381E+01  -0.709175844E+01  -0.763792191E+01  -0.808472480E+01
   0.629858187E+05   0.500000000E+04  -0.742102026E+01  -0.538828464E+01  -0.659869332E+01  -0.732229910E+01  -0.759910199E+01  -0.771654431E+01  -0.631764522E+01  -0.636997216E+01  -0.711485679E+01  -0.766102026E+01  -0.810782315E+01
   0.646093177E+05   0.500000000E+04  -0.744122492E+01  -0.540848931E+01  -0.661889799E+01  -0.734250377E+01  -0.761930666E+01  -0.773674897E+01  -0.633784989E+01  -0.639017683E+01  -0.713506145E+01  -0.768122492E+01  -0.812802782E+01
   0.664129412E+05   0.500000000E+04  -0.746267783E+01  -0.542994222E+01  -0.664035089E+01  -0.736395667E+01  -0.764075956E+01  -0.775820188E+01  -0.635930279E+01  -0.641162973E+01  -0.715651436E+01  -0.770267783E+01  -0.814948072E+01
   0.681123228E+05   0.500000000E+04  -0.748232592E+01  -0.544959030E+01  -0.665999898E+01  -0.738360476E+01  -0.766040765E+01  -0.777784996E+01  -0.637895088E+01  -0.643127782E+01  -0.717616245E+01  -0.772232592E+01  -0.816912881E+01
   0.698436165E+05   0.500000000E+04  -0.750209413E+01  -0.546935852E+01  -0.667976719E+01  -0.740337298E+01  -0.768017587E+01  -0.779761818E+01  -0.639871910E+01  -0.645104604E+01  -0.719593066E+01  -0.774209413E+01  -0.818889703E+01
   0.714657010E+05   0.500000000E+04  -0.751877408E+01  -0.548603847E+01  -0.669644714E+01  -0.742005292E+01  -0.769685581E+01  -0.781429813E+01  -0.641539905E+01  -0.646772598E+01  -0.721261061E+01  -0.775877408E+01  -0.820557697E+01
   0.731304740E+05   0.500000000E+04  -0.753445199E+01  -0.550171638E+01  -0.671212505E+01  -0.743573083E+01  -0.771253373E+01  -0.782997604E+01  -0.643107696E+01  -0.648340389E+01  -0.722828852E+01  -0.777445199E+01  -0.822125488E+01
   0.748421076E+05   0.500000000E+04  -0.755143560E+01  -0.551869998E+01  -0.672910866E+01  -0.745271444E+01  -0.772951733E+01  -0.784695964E+01  -0.644806056E+01  -0.650038750E+01  -0.724527213E+01  -0.779143560E+01  -0.823823849E+01
   0.765973581E+05   0.500000000E+04  -0.756930922E+01  -0.553657361E+01  -0.674698229E+01  -0.747058807E+01  -0.774739096E+01  -0.786483327E+01  -0.646593419E+01  -0.651826113E+01  -0.726314575E+01  -0.780930922E+01  -0.825611212E+01
   0.782246385E+05   0.500000000E+04  -0.758625764E+01  -0.555352203E+01  -0.676393070E+01  -0.748753649E+01  -0.776433938E+01  -0.788178169E+01  -0.648288261E+01  -0.653520955E+01  -0.728009417E+01  -0.782625764E+01  -0.827306054E+01
   0.800446022E+05   0.500000000E+04  -0.760541645E+01  -0.557268083E+01  -0.678308951E+01  -0.750669529E+01  -0.778349818E+01  -0.790094049E+01  -0.650204141E+01  -0.655436835E+01  -0.729925298E+01  -0.784541645E+01  -0.829221934E+01
   0.817268241E+05   0.500000000E+04  -0.762246404E+01  -0.558972843E+01  -0.680013710E+01  -0.752374289E+01  -0.780054578E+01  -0.791798809E+01  -0.651908901E+01  -0.657141595E+01  -0.731630057E+01  -0.786246404E+01  -0.830926694E+01
   0.834383341E+05   0.500000000E+04  -0.764225701E+01  -0.560952139E+01  -0.681993007E+01  -0.754353585E+01  -0.782033874E+01  -0.793778105E+01  -0.653888197E+01  -0.659120891E+01  -0.733609354E+01  -0.788225701E+01  -0.832905990E+01
   0.850051251E+05   0.500000000E+04  -0.766053624E+01  -0.562780062E+01  -0.683820930E+01  -0.756181508E+01  -0.783861797E+01  -0.795606028E+01  -0.655716120E+01  -0.660948814E+01  -0.735437277E+01  -0.790053624E+01  -0.834733913E+01
   0.867746062E+05   0.500000000E+04  -0.767997186E+01  -0.564723625E+01  -0.685764492E+01  -0.758125071E+01  -0.785805360E+01  -0.797549591E+01  -0.657659683E+01  -0.662892377E+01  -0.737380839E+01  -0.791997186E+01  -0.836677475E+01
   0.885722276E+05   0.500000000E+04  -0.769988703E+01  -0.566715142E+01  -0.687756009E+01  -0.760116587E+01  -0.787796876E+01  -0.799541108E+01  -0.659651199E+01  -0.664883893E+01  -0.739372356E+01  -0.793988703E+01  -0.838668992E+01
   0.902133744E+05   0.500000000E+04  -0.772019148E+01  -0.568745586E+01  -0.689786454E+01  -0.762147032E+01  -0.789827321E+01  -0.801571552E+01  -0.661681644E+01  -0.666914338E+01  -0.741402801E+01  -0.796019148E+01  -0.840699437E+01
   0.918775971E+05   0.500000000E+04  -0.774355029E+01  -0.571081468E+01  -0.692122335E+01  -0.764482913E+01  -0.792163202E+01  -0.803907434E+01  -0.664017525E+01  -0.669250219E+01  -0.743738682E+01  -0.798355029E+01  -0.843035318E+01
   0.935670328E+05   0.500000000E+04  -0.776492166E+01  -0.573218605E+01  -0.694259472E+01  -0.766620050E+01  -0.794300339E+01  -0.806044571E+01  -0.666154663E+01  -0.671387356E+01  -0.745875819E+01  -0.800492166E+01  -0.845172455E+01
   0.952839604E+05   0.500000000E+04  -0.778364476E+01  -0.575090915E+01  -0.696131782E+01  -0.768492360E+01  -0.796172650E+01  -0.807916881E+01  -0.668026973E+01  -0.673259666E+01  -0.747748129E+01  -0.802364476E+01  -0.847044765E+01
   0.970302310E+05   0.500000000E+04  -0.780167542E+01  -0.576893980E+01  -0.697934848E+01  -0.770295426E+01  -0.797975715E+01  -0.809719946E+01  -0.669830038E+01  -0.675062732E+01  -0.749551195E+01  -0.804167542E+01  -0.848847831E+01
   0.986083441E+05   0.500000000E+04  -0.781747048E+01  -0.578473486E+01  -0.699514354E+01  -0.771874932E+01  -0.799555221E+01  -0.811299452E+01  -0.671409544E+01  -0.676642238E+01  -0.751130701E+01  -0.805747048E+01  -0.850427337E+01
   0.100414331E+06   0.500000000E+04  -0.783159843E+01  -0.579886281E+01  -0.700927149E+01  -0.773287727E+01  -0.800968016E+01  -0.812712247E+01  -0.672822339E+01  -0.678055033E+01  -0.752543496E+01  -0.807159843E+01  -0.851840132E+01
   0.102048487E+06   0.500000000E+04  -0.784050061E+01  -0.580776499E+01  -0.701817367E+01  -0.774177945E+01  -0.801858234E+01  -0.813602465E+01  -0.673712557E+01  -0.678945251E+01  -0.753433714E+01  -0.808050061E+01  -0.852730350E+01
   0.103711639E+06   0.500000000E+04  -0.785059315E+01  -0.581785754E+01  -0.702826621E+01  -0.775187199E+01  -0.802867489E+01  -0.814611720E+01  -0.674721812E+01  -0.679954506E+01  -0.754442968E+01  -0.809059315E+01  -0.853739604E+01
   0.105405735E+06   0.500000000E+04  -0.786145736E+01  -0.582872175E+01  -0.703913042E+01  -0.776273620E+01  -0.803953910E+01  -0.815698141E+01  -0.675808233E+01  -0.681040926E+01  -0.755529389E+01  -0.810145736E+01  -0.854826025E+01
   0.107132700E+06   0.500000000E+04  -0.787292714E+01  -0.584019152E+01  -0.705060020E+01  -0.777420598E+01  -0.805100887E+01  -0.816845118E+01  -0.676955210E+01  -0.682187904E+01  -0.756676367E+01  -0.811292714E+01  -0.855973003E+01
   0.108894315E+06   0.500000000E+04  -0.788484085E+01  -0.585210523E+01  -0.706251391E+01  -0.778611969E+01  -0.806292258E+01  -0.818036490E+01  -0.678146581E+01  -0.683379275E+01  -0.757867738E+01  -0.812484085E+01  -0.857164374E+01
   0.110692186E+06   0.500000000E+04  -0.789947066E+01  -0.586673504E+01  -0.707714372E+01  -0.780074950E+01  -0.807755239E+01  -0.819499470E+01  -0.679609562E+01  -0.684842256E+01  -0.759330719E+01  -0.813947066E+01  -0.858627355E+01
   0.112296214E+06   0.500000000E+04  -0.791281703E+01  -0.588008142E+01  -0.709049009E+01  -0.781409587E+01  -0.809089876E+01  -0.820834108E+01  -0.680944200E+01  -0.686176893E+01  -0.760665356E+01  -0.815281703E+01  -0.859961992E+01
   0.113930038E+06   0.500000000E+04  -0.792493732E+01  -0.589220170E+01  -0.710261038E+01  -0.782621616E+01  -0.810301905E+01  -0.822046136E+01  -0.682156228E+01  -0.687388922E+01  -0.761877385E+01  -0.816493732E+01  -0.861174021E+01
   0.115834889E+06   0.500000000E+04  -0.793790353E+01  -0.590516792E+01  -0.711557659E+01  -0.783918237E+01  -0.811598527E+01  -0.823342758E+01  -0.683452850E+01  -0.688685544E+01  -0.763174006E+01  -0.817790353E+01  -0.862470642E+01
   0.117535543E+06   0.500000000E+04  -0.794852981E+01  -0.591579420E+01  -0.712620287E+01  -0.784980866E+01  -0.812661155E+01  -0.824405386E+01  -0.684515478E+01  -0.689748172E+01  -0.764236634E+01  -0.818852981E+01  -0.863533270E+01
   0.119019139E+06   0.500000000E+04  -0.795698721E+01  -0.592425160E+01  -0.713466027E+01  -0.785826605E+01  -0.813506894E+01  -0.825251126E+01  -0.685361217E+01  -0.690593911E+01  -0.765082374E+01  -0.819698721E+01  -0.864379010E+01
   0.120781009E+06   0.500000000E+04  -0.784877438E+01  -0.581603876E+01  -0.702644744E+01  -0.775005322E+01  -0.802685611E+01  -0.814429843E+01  -0.674539934E+01  -0.679772628E+01  -0.754261091E+01  -0.808877438E+01  -0.853557727E+01
   0.122577149E+06   0.500000000E+04  -0.780852423E+01  -0.577578862E+01  -0.698619729E+01  -0.770980307E+01  -0.798660596E+01  -0.810404828E+01  -0.670514919E+01  -0.675747613E+01  -0.750236076E+01  -0.804852423E+01  -0.849532712E+01
   0.124144688E+06   0.500000000E+04  -0.777505209E+01  -0.574231648E+01  -0.695272515E+01  -0.767633093E+01  -0.795313383E+01  -0.807057614E+01  -0.667167706E+01  -0.672400400E+01  -0.746888862E+01  -0.801505209E+01  -0.846185498E+01
   0.126006985E+06   0.500000000E+04  -0.774639149E+01  -0.571365587E+01  -0.692406455E+01  -0.764767033E+01  -0.792447322E+01  -0.804191553E+01  -0.664301645E+01  -0.669534339E+01  -0.744022802E+01  -0.798639149E+01  -0.843319438E+01
   0.127632650E+06   0.500000000E+04  -0.772816982E+01  -0.569543421E+01  -0.690584288E+01  -0.762944867E+01  -0.790625156E+01  -0.802369387E+01  -0.662479479E+01  -0.667712173E+01  -0.742200635E+01  -0.796816982E+01  -0.841497271E+01
   0.129286104E+06   0.500000000E+04  -0.771385636E+01  -0.568112074E+01  -0.689152942E+01  -0.761513520E+01  -0.789193809E+01  -0.800938040E+01  -0.661048132E+01  -0.666280826E+01  -0.740769289E+01  -0.795385636E+01  -0.840065925E+01
   0.130967952E+06   0.500000000E+04  -0.770549994E+01  -0.567276432E+01  -0.688317300E+01  -0.760677878E+01  -0.788358167E+01  -0.800102399E+01  -0.660212490E+01  -0.665445184E+01  -0.739933647E+01  -0.794549994E+01  -0.839230283E+01
   0.132678794E+06   0.500000000E+04  -0.770391298E+01  -0.567117737E+01  -0.688158604E+01  -0.760519183E+01  -0.788199472E+01  -0.799943703E+01  -0.660053795E+01  -0.665286489E+01  -0.739774951E+01  -0.794391298E+01  -0.839071587E+01
   0.134419227E+06   0.500000000E+04  -0.770396091E+01  -0.567122530E+01  -0.688163397E+01  -0.760523975E+01  -0.788204264E+01  -0.799948496E+01  -0.660058587E+01  -0.665291281E+01  -0.739779744E+01  -0.794396091E+01  -0.839076380E+01
   0.136189841E+06   0.500000000E+04  -0.770686956E+01  -0.567413394E+01  -0.688454262E+01  -0.760814840E+01  -0.788495129E+01  -0.800239360E+01  -0.660349452E+01  -0.665582146E+01  -0.740070609E+01  -0.794686956E+01  -0.839367245E+01
   0.137991228E+06   0.500000000E+04  -0.771199620E+01  -0.567926059E+01  -0.688966926E+01  -0.761327504E+01  -0.789007793E+01  -0.800752025E+01  -0.660862117E+01  -0.666094810E+01  -0.740583273E+01  -0.795199620E+01  -0.839879909E+01
   0.139516318E+06   0.500000000E+04  -0.771670174E+01  -0.568396613E+01  -0.689437480E+01  -0.761798059E+01  -0.789478348E+01  -0.801222579E+01  -0.661332671E+01  -0.666565365E+01  -0.741053827E+01  -0.795670174E+01  -0.840350463E+01
   0.141375663E+06   0.500000000E+04  -0.772331331E+01  -0.569057770E+01  -0.690098637E+01  -0.762459216E+01  -0.790139505E+01  -0.801883736E+01  -0.661993828E+01  -0.667226522E+01  -0.741714984E+01  -0.796331331E+01  -0.841011620E+01
   0.142949884E+06   0.500000000E+04  -0.772940945E+01  -0.569667384E+01  -0.690708251E+01  -0.763068830E+01  -0.790749119E+01  -0.802493350E+01  -0.662603442E+01  -0.667836136E+01  -0.742324598E+01  -0.796940945E+01  -0.841621234E+01
   0.144543187E+06   0.500000000E+04  -0.773568510E+01  -0.570294948E+01  -0.691335816E+01  -0.763696394E+01  -0.791376683E+01  -0.803120915E+01  -0.663231006E+01  -0.668463700E+01  -0.742952163E+01  -0.797568510E+01  -0.842248799E+01
   0.146457875E+06   0.500000000E+04  -0.774312047E+01  -0.571038485E+01  -0.692079353E+01  -0.764439931E+01  -0.792120220E+01  -0.803864452E+01  -0.663974543E+01  -0.669207237E+01  -0.743695700E+01  -0.798312047E+01  -0.842992336E+01
   0.148037951E+06   0.500000000E+04  -0.774914242E+01  -0.571640681E+01  -0.692681548E+01  -0.765042126E+01  -0.792722415E+01  -0.804466647E+01  -0.664576738E+01  -0.669809432E+01  -0.744297895E+01  -0.798914242E+01  -0.843594531E+01
   0.149614993E+06   0.500000000E+04  -0.775502220E+01  -0.572228658E+01  -0.693269526E+01  -0.765630104E+01  -0.793310393E+01  -0.805054624E+01  -0.665164716E+01  -0.670397410E+01  -0.744885873E+01  -0.799502220E+01  -0.844182509E+01
   0.151487656E+06   0.500000000E+04  -0.776057729E+01  -0.572784168E+01  -0.693825035E+01  -0.766185614E+01  -0.793865903E+01  -0.805610134E+01  -0.665720226E+01  -0.670952920E+01  -0.745441382E+01  -0.800057729E+01  -0.844738019E+01
   0.153040161E+06   0.500000000E+04  -0.776512320E+01  -0.573238759E+01  -0.694279626E+01  -0.766640204E+01  -0.794320494E+01  -0.806064725E+01  -0.666174817E+01  -0.671407510E+01  -0.745895973E+01  -0.800512320E+01  -0.845192609E+01
   0.154894459E+06   0.500000000E+04  -0.777005675E+01  -0.573732114E+01  -0.694772981E+01  -0.767133560E+01  -0.794813849E+01  -0.806558080E+01  -0.666668172E+01  -0.671900866E+01  -0.746389328E+01  -0.801005675E+01  -0.845685964E+01
   0.156421606E+06   0.500000000E+04  -0.777395334E+01  -0.574121773E+01  -0.695162640E+01  -0.767523219E+01  -0.795203508E+01  -0.806947739E+01  -0.667057831E+01  -0.672290525E+01  -0.746778987E+01  -0.801395334E+01  -0.846075623E+01
   0.158248957E+06   0.500000000E+04  -0.777838698E+01  -0.574565136E+01  -0.695606004E+01  -0.767966582E+01  -0.795646871E+01  -0.807391102E+01  -0.667501194E+01  -0.672733888E+01  -0.747222351E+01  -0.801838698E+01  -0.846518987E+01
   0.160062793E+06   0.500000000E+04  -0.778525244E+01  -0.575251682E+01  -0.696292550E+01  -0.768653128E+01  -0.796333417E+01  -0.808077649E+01  -0.668187740E+01  -0.673420434E+01  -0.747908897E+01  -0.802525244E+01  -0.847205533E+01
   0.161552272E+06   0.500000000E+04  -0.778799664E+01  -0.575526103E+01  -0.696566970E+01  -0.768927549E+01  -0.796607838E+01  -0.808352069E+01  -0.668462161E+01  -0.673694855E+01  -0.748183317E+01  -0.802799664E+01  -0.847479953E+01
   0.163338883E+06   0.500000000E+04  -0.779124360E+01  -0.575850799E+01  -0.696891666E+01  -0.769252245E+01  -0.796932534E+01  -0.808676765E+01  -0.668786857E+01  -0.674019551E+01  -0.748508013E+01  -0.803124360E+01  -0.847804650E+01
   0.165116891E+06   0.500000000E+04  -0.779486363E+01  -0.576212802E+01  -0.697253669E+01  -0.769614248E+01  -0.797294537E+01  -0.809038768E+01  -0.669148860E+01  -0.674381554E+01  -0.748870016E+01  -0.803486363E+01  -0.848166652E+01
   0.166876569E+06   0.500000000E+04  -0.779849047E+01  -0.576575485E+01  -0.697616353E+01  -0.769976931E+01  -0.797657220E+01  -0.809401451E+01  -0.669511543E+01  -0.674744237E+01  -0.749232700E+01  -0.803849047E+01  -0.848529336E+01
   0.168331840E+06   0.500000000E+04  -0.780146469E+01  -0.576872907E+01  -0.697913775E+01  -0.770274353E+01  -0.797954642E+01  -0.809698873E+01  -0.669808965E+01  -0.675041659E+01  -0.749530122E+01  -0.804146469E+01  -0.848826758E+01
   0.170063293E+06   0.500000000E+04  -0.780260975E+01  -0.576987413E+01  -0.698028281E+01  -0.770388859E+01  -0.798069148E+01  -0.809813379E+01  -0.669923471E+01  -0.675156165E+01  -0.749644628E+01  -0.804260975E+01  -0.848941264E+01
   0.171797053E+06   0.500000000E+04  -0.780313526E+01  -0.577039965E+01  -0.698080832E+01  -0.770441410E+01  -0.798121699E+01  -0.809865931E+01  -0.669976022E+01  -0.675208716E+01  -0.749697179E+01  -0.804313526E+01  -0.848993815E+01
   0.173512046E+06   0.500000000E+04  -0.780623694E+01  -0.577350133E+01  -0.698391000E+01  -0.770751578E+01  -0.798431867E+01  -0.810176099E+01  -0.670286190E+01  -0.675518884E+01  -0.750007347E+01  -0.804623694E+01  -0.849303983E+01
   0.175209969E+06   0.500000000E+04  -0.780964337E+01  -0.577690776E+01  -0.698731643E+01  -0.771092222E+01  -0.798772511E+01  -0.810516742E+01  -0.670626834E+01  -0.675859528E+01  -0.750347990E+01  -0.804964337E+01  -0.849644626E+01
   0.176910830E+06   0.500000000E+04  -0.781316847E+01  -0.578043286E+01  -0.699084153E+01  -0.771444731E+01  -0.799125020E+01  -0.810869252E+01  -0.670979343E+01  -0.676212037E+01  -0.750700500E+01  -0.805316847E+01  -0.849997136E+01
   0.178599162E+06   0.500000000E+04  -0.781666673E+01  -0.578393111E+01  -0.699433979E+01  -0.771794557E+01  -0.799474846E+01  -0.811219077E+01  -0.671329169E+01  -0.676561863E+01  -0.751050326E+01  -0.805666673E+01  -0.850346962E+01
   0.180273721E+06   0.500000000E+04  -0.782045553E+01  -0.578771992E+01  -0.699812859E+01  -0.772173437E+01  -0.799853726E+01  -0.811597958E+01  -0.671708049E+01  -0.676940743E+01  -0.751429206E+01  -0.806045553E+01  -0.850725842E+01
   0.181928043E+06   0.500000000E+04  -0.782284883E+01  -0.579011322E+01  -0.700052189E+01  -0.772412768E+01  -0.800093057E+01  -0.811837288E+01  -0.671947380E+01  -0.677180074E+01  -0.751668536E+01  -0.806284883E+01  -0.850965172E+01
