  3.9801879582E+015  5.0362037800E-024  1.0538338812E+029
  7.9847003758E+015  5.1070734135E-024  2.1157964232E+029
  1.2014661340E+016  5.1784896940E-024  3.1859503256E+029
  1.6071231951E+016  5.2504568381E-024  4.2643587719E+029
  2.0155613099E+016  5.3229790948E-024  5.3510854329E+029
  2.4269048452E+016  5.3960607460E-024  6.4461944703E+029
  2.8412827659E+016  5.4697061065E-024  7.5497505409E+029
  3.2588289803E+016  5.5439195244E-024  8.6618188004E+029
  3.6796827120E+016  5.6187053814E-024  9.7824649066E+029
  4.1039889030E+016  5.6940680929E-024  1.0911755024E+030
  4.5318986498E+016  5.7700121085E-024  1.2049755828E+030
  4.9635696762E+016  5.8465419120E-024  1.3196534507E+030
  5.3991668487E+016  5.9236620218E-024  1.4352158769E+030
  5.8388627375E+016  6.0013769912E-024  1.5516696843E+030
  6.2821473506E+016  6.0890954412E-024  1.6690217486E+030
  6.7279870040E+016  6.1941756989E-024  1.7872789983E+030
  7.1765607805E+016  6.3000664846E-024  1.9064484156E+030
  7.6280536402E+016  6.4067740500E-024  2.0265370364E+030
  8.0826570323E+016  6.5143046955E-024  2.1475519508E+030
  8.5405695548E+016  6.6226647697E-024  2.2695003038E+030
  9.0019976685E+016  6.7318606705E-024  2.3923892953E+030
  9.4671564730E+016  6.8418988448E-024  2.5162261810E+030
  9.9362705532E+016  6.9527857895E-024  2.6410182723E+030
  1.0409574905E+017  7.0645280515E-024  2.7667729370E+030
  1.0887315952E+017  7.1771322282E-024  2.8934976000E+030
  1.1369752664E+017  7.2906049679E-024  3.0211997433E+030
  1.1855346477E+017  7.4323219439E-024  3.1498869065E+030
  1.2343675661E+017  7.5857569744E-024  3.2795666875E+030
  1.2835019148E+017  7.7403755133E-024  3.4102467428E+030
  1.3329665298E+017  7.8961866895E-024  3.5419347879E+030
  1.3827913232E+017  8.0531997025E-024  3.6746385979E+030
  1.4330074273E+017  8.2114238223E-024  3.8083660078E+030
  1.4836473537E+017  8.3708683908E-024  3.9431249131E+030
  1.5347451668E+017  8.5315428219E-024  4.0789232700E+030
  1.5863366763E+017  8.6934566020E-024  4.2157690964E+030
  1.6384596518E+017  8.8566192906E-024  4.3536704718E+030
  1.6908428082E+017  9.0740578165E-024  4.4926355381E+030
  1.7435193088E+017  9.2944702121E-024  4.6326724999E+030
  1.7965310456E+017  9.5165827406E-024  4.7737896253E+030
  1.8499214009E+017  9.7404085158E-024  4.9159952460E+030
  1.9037355242E+017  9.9659607526E-024  5.0592977581E+030
  1.9580206354E+017  1.0193252768E-023  5.2037056222E+030
  2.0128263615E+017  1.0422297982E-023  5.3492273645E+030
  2.0682051122E+017  1.0653109917E-023  5.4958715768E+030
  2.1239300878E+017  1.0940169106E-023  5.6436469171E+030
  2.1799425307E+017  1.1252427158E-023  5.7925621103E+030
  2.2363026500E+017  1.1567093787E-023  5.9426259486E+030
  2.2930727542E+017  1.1884187571E-023  6.0938472919E+030
  2.3503177807E+017  1.2203727231E-023  6.2462350685E+030
  2.4081058798E+017  1.2525731635E-023  6.3997982757E+030
  2.4665090689E+017  1.2850219793E-023  6.5545459801E+030
  2.5253009404E+017  1.3244127556E-023  6.7104873181E+030
  2.5843810016E+017  1.3682174695E-023  6.8676314967E+030
  2.6438341979E+017  1.4123600675E-023  7.0259877941E+030
  2.7037485232E+017  1.4568431558E-023  7.1855655596E+030
  2.7642160166E+017  1.5016693608E-023  7.3463742151E+030
  2.8253338724E+017  1.5468413289E-023  7.5084232549E+030
  2.8869132210E+017  1.5997964418E-023  7.6717222466E+030
  2.9487693795E+017  1.6608886632E-023  7.8362808316E+030
  3.0110198409E+017  1.7224521144E-023  8.0021087257E+030
  3.0737863887E+017  1.7844904302E-023  8.1692157195E+030
  3.1371969132E+017  1.8470072735E-023  8.3376116794E+030
  3.2012718061E+017  1.9133873104E-023  8.5073065476E+030
  3.2655744799E+017  1.9978470170E-023  8.6783103432E+030
  3.3302638089E+017  2.0829581966E-023  8.8506331625E+030
  3.3955040777E+017  2.1687258743E-023  9.0242851796E+030
  3.4614681385E+017  2.2551551139E-023  9.1992766473E+030
  3.5279224882E+017  2.3566733489E-023  9.3756178972E+030
  3.5946593359E+017  2.4736364865E-023  9.5533193408E+030
  3.6618945871E+017  2.5915018097E-023  9.7323914698E+030
  3.7298538310E+017  2.7102762773E-023  9.9128448569E+030
  3.7983837024E+017  2.8458456598E-023  1.0094690156E+031
  3.8671810337E+017  3.0062934089E-023  1.0277938105E+031
